Pos,No,Driver,Car,Laps,Time/retired,Pts
1,3,Jenson ButtonBUT,McLaren Mercedes,44,1:29:08.530,25
2,1,Sebastian VettelVET,Red Bull Racing Renault,44,+13.624s,18
3,9,Kimi RäikkönenRAI,Lotus Renault,44,+25.334s,15
4,12,Nico HulkenbergHUL,Force India Mercedes,44,+27.843s,12
5,6,Felipe MassaMAS,Ferrari,44,+29.845s,10
6,2,Mark WebberWEB,Red Bull Racing Renault,44,+31.244s,8
7,7,Michael SchumacherMSC,Mercedes,44,+53.374s,6
8,17,Jean-Eric VergneVER,STR Ferrari,44,+58.865s,4
9,16,Daniel RicciardoRIC,STR Ferrari,44,+62.982s,2
10,11,Paul di RestaDIR,Force India Mercedes,44,+63.783s,1
11,8,Nico RosbergROS,Mercedes,44,+65.111s,0
12,19,Bruno SennaSEN,Williams Renault,44,+71.529s,0
13,14,Kamui KobayashiKOB,Sauber Ferrari,44,+116.119s,0
14,21,Vitaly PetrovPET,Caterham Renault,43,+1 lap,0
15,24,Timo GlockGLO,Marussia Cosworth,43,+1 lap,0
16,25,Charles PicPIC,Marussia Cosworth,43,+1 lap,0
17,20,Heikki KovalainenKOV,Caterham Renault,43,+1 lap,0
18,22,Pedro de la RosaDLR,HRT Cosworth,43,+1 lap,0
NC,23,Narain KarthikeyanKAR,HRT Cosworth,29,DNF,0
NC,18,Pastor MaldonadoMAL,Williams Renault,4,DNF,0
NC,15,Sergio PerezPER,Sauber Ferrari,0,DNF,0
NC,5,Fernando AlonsoALO,Ferrari,0,DNF,0
NC,4,Lewis HamiltonHAM,McLaren Mercedes,0,DNF,0
NC,10,Romain GrosjeanGRO,Lotus Renault,0,DNF,0
