Pos,No,Driver,Car,Time,Gap,Laps
1,35,Alexander WurzWUR,Williams Cosworth,1:21.946,,26
2,36,Anthony DavidsonDAV,Honda,1:22.003,+0.057s,31
3,38,Robert KubicaKUB,Sauber BMW,1:22.365,+0.419s,30
4,8,Jarno TrulliTRU,Toyota,1:22.877,+0.931s,7
5,5,Michael SchumacherMSC,Ferrari,1:22.925,+0.979s,3
6,11,Rubens BarrichelloBAR,Honda,1:23.128,+1.182s,5
7,12,Jenson ButtonBUT,Honda,1:23.415,+1.469s,6
8,6,Felipe MassaMAS,Ferrari,1:23.816,+1.870s,4
9,19,Christijan AlbersALB,MF1 Toyota,1:24.019,+2.073s,6
10,18,Tiago MonteiroMON,MF1 Toyota,1:24.070,+2.124s,6
11,39,Giorgio MondiniMOD,MF1 Toyota,1:24.087,+2.141s,19
12,40,Neel JaniJAN,STR Cosworth,1:24.145,+2.199s,22
13,22,Takuma SatoSAT,Super Aguri Honda,1:27.724,+5.778s,10
14,41,Sakon YamamotoYAM,Super Aguri Honda,1:29.678,+7.732s,22
15,37,Robert DoornbosDOO,RBR Ferrari,,,9
16,23,Franck MontagnyMON,Super Aguri Honda,,,3
17,7,Ralf SchumacherRSC,Toyota,,,2
18,1,Fernando AlonsoALO,Renault,,,1
19,2,Giancarlo FisichellaFIS,Renault,,,1
20,15,Christian KlienKLI,RBR Ferrari,,,1
21,14,David CoulthardCOU,RBR Ferrari,,,1
22,3,Kimi RäikkönenRAI,McLaren Mercedes,,,1
23,4,Juan Pablo MontoyaMOY,McLaren Mercedes,,,1
24,21,Scott SpeedSPE,STR Cosworth,,,1
25,17,Jacques VilleneuveVIL,Sauber BMW,,,1
26,16,Nick HeidfeldHEI,Sauber BMW,,,1
27,20,Vitantonio LiuzziLIU,STR Cosworth,,,1
