Pos,No,Driver,Car,Time,Gap,Laps
1,3,Kimi RäikkönenRAI,McLaren Mercedes,1:13.764,,5
2,36,Anthony DavidsonDAV,Honda,1:13.902,+0.138s,32
3,35,Alexander WurzWUR,Williams Cosworth,1:13.922,+0.158s,25
4,38,Sebastian VettelVET,Sauber BMW,1:14.204,+0.440s,29
5,4,Pedro de la RosaDLR,McLaren Mercedes,1:14.237,+0.473s,5
6,12,Jenson ButtonBUT,Honda,1:14.487,+0.723s,4
7,8,Jarno TrulliTRU,Toyota,1:14.888,+1.124s,8
8,40,Neel JaniJAN,STR Cosworth,1:15.159,+1.395s,25
9,11,Rubens BarrichelloBAR,Honda,1:15.661,+1.897s,6
10,37,Michael  AmmermullerAMM,RBR Ferrari,1:15.711,+1.947s,22
11,7,Ralf SchumacherRSC,Toyota,1:16.168,+2.404s,6
12,22,Takuma SatoSAT,Super Aguri Honda,1:16.534,+2.770s,16
13,39,Ernesto VisoVIS,MF1 Toyota,1:16.737,+2.973s,32
14,21,Scott SpeedSPE,STR Cosworth,1:17.047,+3.283s,14
15,20,Vitantonio LiuzziLIU,STR Cosworth,1:17.311,+3.547s,8
16,23,Sakon YamamotoYAM,Super Aguri Honda,1:17.388,+3.624s,14
17,41,Franck MontagnyMON,Super Aguri Honda,1:17.744,+3.980s,6
18,16,Nick HeidfeldHEI,Sauber BMW,,,1
19,17,Robert KubicaKUB,Sauber BMW,,,1
20,19,Christijan AlbersALB,MF1 Toyota,,,1
21,18,Tiago MonteiroMON,MF1 Toyota,,,1
22,14,David CoulthardCOU,RBR Ferrari,,,1
23,15,Robert DoornbosDOO,RBR Ferrari,,,1
24,2,Giancarlo FisichellaFIS,Renault,,,1
25,1,Fernando AlonsoALO,Renault,,,1
