Pos,No,Driver,Car,Time,Gap,Laps
1,35,Alexander WurzWUR,Williams Cosworth,1:32.079,,20
2,36,Anthony DavidsonDAV,Honda,1:32.399,+0.320s,29
3,38,Robert KubicaKUB,Sauber BMW,1:32.852,+0.773s,22
4,5,Michael SchumacherMSC,Ferrari,1:32.858,+0.779s,4
5,37,Robert DoornbosDOO,RBR Ferrari,1:32.944,+0.865s,19
6,12,Jenson ButtonBUT,Honda,1:33.635,+1.556s,7
7,11,Rubens BarrichelloBAR,Honda,1:34.213,+2.134s,6
8,3,Kimi RäikkönenRAI,McLaren Mercedes,1:34.402,+2.323s,5
9,7,Ralf SchumacherRSC,Toyota,1:34.995,+2.916s,6
10,39,Adrian SutilSUT,MF1 Toyota,1:35.332,+3.253s,21
11,40,Neel JaniJAN,STR Cosworth,1:35.365,+3.286s,19
12,21,Scott SpeedSPE,STR Cosworth,1:35.612,+3.533s,8
13,19,Christijan AlbersALB,MF1 Toyota,1:35.985,+3.906s,8
14,18,Tiago MonteiroMON,MF1 Toyota,1:36.062,+3.983s,10
15,22,Takuma SatoSAT,Super Aguri Honda,1:37.817,+5.738s,20
16,23,Franck MontagnyMON,Super Aguri Honda,1:37.933,+5.854s,16
17,1,Fernando AlonsoALO,Renault,,,2
18,2,Giancarlo FisichellaFIS,Renault,,,2
19,8,Jarno TrulliTRU,Toyota,,,1
20,4,Juan Pablo MontoyaMOY,McLaren Mercedes,,,1
21,15,Christian KlienKLI,RBR Ferrari,,,1
22,14,David CoulthardCOU,RBR Ferrari,,,1
23,20,Vitantonio LiuzziLIU,STR Cosworth,,,2
