Pos,No,Driver,Car,Laps,Time/retired,Pts
1,16,Jack BrabhamBRA,Cooper Climax,50,1:57:24.900,8
2,44,Olivier  GendebienGEN,Cooper Climax,50,+48.300s,6
3,18,Bruce McLarenMCL,Cooper Climax,50,+51.900s,4
4,46,Henry TaylorTAY,Cooper Climax,49,+1 lap,3
5,24,Jim ClarkCLA,Lotus Climax,49,+1 lap,2
6,22,Ron FlockhartFLO,Lotus Climax,49,+1 lap,1
7,20,Innes IrelandIRE,Lotus Climax,43,+7 laps,0
8,48,Bruce  Halford HAL,Cooper Climax,40,DNF,0
9,40,Masten GregoryGRE,Cooper Maserati,37,+13 laps,0
10,42,Ian Burgess BUR,Cooper Maserati,36,+14 laps,0
11,4,Wolfgang von TripsVON,Ferrari,31,DNF,0
12,2,Phil HillHIL,Ferrari,29,DNF,0
NC,8,Jo BonnierBON,BRM,22,DNF,0
NC,36,Lucien BianchiBIA,Cooper Climax,18,DNF,0
NC,10,Dan GurneyGUR,BRM,17,DNF,0
NC,30,Gino  Munaron MUN,Cooper Castellotti,15,DNF,0
NC,6,Willy MairesseMAI,Ferrari,14,DNF,0
NC,14,Tony BrooksBRO,Vanwall,7,DNF,0
NC,38,Maurice  TrintignantTRI,Cooper Maserati,0,DNF,0
NC,12,Graham HillHIL,BRM,0,DNF,0
