Pos,No,Driver,Car,Time,Gap,Laps
1,36,Anthony DavidsonDAV,Honda,1:12.013,,38
2,38,Robert KubicaKUB,Sauber BMW,1:12.809,+0.796s,39
3,2,Giancarlo FisichellaFIS,Renault,1:12.933,+0.920s,14
4,6,Felipe MassaMAS,Ferrari,1:13.264,+1.251s,26
5,39,Giorgio MondiniMOD,MF1 Toyota,1:13.327,+1.314s,33
6,5,Michael SchumacherMSC,Ferrari,1:13.346,+1.333s,18
7,18,Tiago MonteiroMON,MF1 Toyota,1:13.387,+1.374s,21
8,12,Jenson ButtonBUT,Honda,1:13.397,+1.384s,16
9,1,Fernando AlonsoALO,Renault,1:13.474,+1.461s,14
10,3,Kimi RäikkönenRAI,McLaren Mercedes,1:13.554,+1.541s,9
11,21,Scott SpeedSPE,STR Cosworth,1:13.688,+1.675s,26
12,9,Mark WebberWEB,Williams Cosworth,1:13.691,+1.678s,15
13,16,Nick HeidfeldHEI,Sauber BMW,1:13.725,+1.712s,14
14,20,Vitantonio LiuzziLIU,STR Cosworth,1:13.735,+1.722s,24
15,4,Juan Pablo MontoyaMOY,McLaren Mercedes,1:13.825,+1.812s,10
16,17,Jacques VilleneuveVIL,Sauber BMW,1:13.857,+1.844s,17
17,40,Neel JaniJAN,STR Cosworth,1:13.946,+1.933s,31
18,11,Rubens BarrichelloBAR,Honda,1:14.011,+1.998s,20
19,35,Alexander WurzWUR,Williams Cosworth,1:14.050,+2.037s,39
20,15,Christian KlienKLI,RBR Ferrari,1:14.084,+2.071s,15
21,19,Christijan AlbersALB,MF1 Toyota,1:14.169,+2.156s,19
22,22,Takuma SatoSAT,Super Aguri Honda,1:14.391,+2.378s,24
23,8,Jarno TrulliTRU,Toyota,1:14.449,+2.436s,16
24,10,Nico RosbergROS,Williams Cosworth,1:14.562,+2.549s,17
25,14,David CoulthardCOU,RBR Ferrari,1:14.676,+2.663s,18
26,37,Robert DoornbosDOO,RBR Ferrari,1:14.839,+2.826s,13
27,7,Ralf SchumacherRSC,Toyota,1:15.063,+3.050s,10
28,41,Sakon YamamotoYAM,Super Aguri Honda,1:15.120,+3.107s,33
29,23,Franck MontagnyMON,Super Aguri Honda,,,2
