Pos,No,Driver,Car,Time
1,15,Sebastian VettelVET,RBR Renault,1:19.509
2,23,Rubens BarrichelloBAR,Brawn Mercedes,1:19.856
3,14,Mark WebberWEB,RBR Renault,1:19.868
4,9,Jarno TrulliTRU,Toyota,1:20.091
5,17,Kazuki NakajimaNAK,Williams Toyota,1:20.216
6,22,Jenson ButtonBUT,Brawn Mercedes,1:20.289
7,16,Nico RosbergROS,Williams Toyota,1:20.361
8,10,Timo GlockGLO,Toyota,1:20.490
9,4,Kimi RäikkönenRAI,Ferrari,1:20.715
10,7,Fernando AlonsoALO,Renault,1:20.741
11,3,Felipe MassaMAS,Ferrari,1:18.927
12,5,Robert KubicaKUB,Sauber BMW,1:19.308
13,2,Heikki KovalainenKOV,McLaren Mercedes,1:19.353
14,8,Nelson PiquetPIQ,Renault,1:19.392
15,6,Nick HeidfeldHEI,Sauber BMW,1:19.448
16,21,Giancarlo FisichellaFIS,Force India Mercedes,1:19.802
17,11,Sebastien BourdaisBOU,STR Ferrari,1:19.898
18,1,Lewis HamiltonHAM,McLaren Mercedes,1:19.917
19,12,Sebastien BuemiBUE,STR Ferrari,1:20.236
