Pos,No,Driver,Car,Time
1,27,Alan  JonesJON,Williams Ford,1:19.120
2,25,Didier PironiPIR,Ligier Ford,1:19.350
3,26,Jacques LaffiteLAF,Ligier Ford,1:19.690
4,28,Carlos ReutemannREU,Williams Ford,1:19.790
5,15,Jean-Pierre JabouilleJAB,Renault,1:19.890
6,16,Rene ArnouxARN,Renault,1:19.890
7,5,Nelson PiquetPIQ,Brabham Ford,1:20.230
8,12,Elio de AngelisDEA,Lotus Ford,1:20.960
9,3,Jean-Pierre JarierJAR,Tyrrell Ford,1:21.360
10,22,Patrick DepaillerDEP,Alfa Romeo,1:21.450
11,4,Derek DalyDAL,Tyrrell Ford,1:21.510
12,2,Gilles VilleneuveVIL,Ferrari,1:21.540
13,30,Jochen MassMAS,Arrows Ford,1:21.550
14,1,Jody ScheckterSCH,Ferrari,1:21.580
15,9,Jan LammersLAM,ATS Ford,1:21.720
16,29,Riccardo PatresePAT,Arrows Ford,1:21.750
17,11,Mario AndrettiAND,Lotus Ford,1:22.070
18,23,Bruno GiacomelliGIA,Alfa Romeo,1:22.200
19,8,Alain ProstPRO,McLaren Ford,1:22.260
20,7,John WatsonWAT,McLaren Ford,1:22.570
21,21,Keke RosbergROS,Fittipaldi Ford,1:22.970
22,6,Ricardo ZuninoZUN,Brabham Ford,1:23.180
23,14,Tiff NeedellNEE,Ensign Ford,1:23.500
24,20,Emerson FittipaldiFIT,Fittipaldi Ford,1:24.220
