Pos,No,Driver,Car,Laps,Time/retired,Pts
1,38,Mike HawthornHAW,Ferrari,80,3:13:52.100,8
2,14,Luigi MussoMUS,Maserati,80,+73.200s,6
3,2,Juan Manuel FangioFAN,Mercedes-Benz,79,+1 lap,4
4,10,Roberto MieresMIE,Maserati,79,+1 lap,3
5,4,Karl KlingKLI,Mercedes-Benz,79,+1 lap,2
6,16,Paco  GodiaGOD,Maserati,76,+4 laps,0
7,26,Louis  RosierROS,Maserati,74,+6 laps,0
8,28,Ken  WhartonWHA,Maserati,74,+6 laps,0
9,18,Prince BiraBIR,Maserati,68,+12 laps,0
NC,12,Sergio MantovaniMAN,Maserati,58,DNF,0
NC,22,Toulo de GraffenriedDEG,Maserati,,SHC,0
NC,22,Ottorino  Volonterio VOL,Maserati,57,DNF,0
NC,6,Hans  HerrmannHER,Mercedes-Benz,50,DNF,0
NC,40,Maurice  TrintignantTRI,Ferrari,47,DNF,0
NC,48,Jacques  PolletPOL,Gordini,37,DNF,0
NC,24,Harry SchellSCH,Maserati,29,DNF,0
NC,8,Stirling MossMOS,Maserati,20,DNF,0
NC,46,Jean BehraBEH,Gordini,17,DNF,0
NC,30,Jacques SwatersSWA,Ferrari,16,DNF,0
NC,34,Alberto AscariASC,Lancia,10,DNF,1
NC,36,Luigi  VilloresiVIL,Lancia,2,DNF,0
NC,20,Robert  ManzonMAN,Ferrari,2,DNF,0
