Pos,No,Driver,Car,Time,Gap,Laps
1,1,Lewis HamiltonHAM,McLaren Mercedes,1:21.009,,19
2,6,Nick HeidfeldHEI,Sauber BMW,1:21.408,+0.399s,23
3,16,Nico RosbergROS,Williams Toyota,1:21.509,+0.500s,21
4,2,Heikki KovalainenKOV,McLaren Mercedes,1:21.655,+0.646s,20
5,12,Sebastien BuemiBUE,STR Ferrari,1:21.800,+0.791s,23
6,10,Timo GlockGLO,Toyota,1:21.849,+0.840s,12
7,3,Felipe MassaMAS,Ferrari,1:21.911,+0.902s,19
8,17,Kazuki NakajimaNAK,Williams Toyota,1:21.935,+0.926s,19
9,14,Mark WebberWEB,RBR Renault,1:21.936,+0.927s,16
10,15,Sebastian VettelVET,RBR Renault,1:21.971,+0.962s,21
11,5,Robert KubicaKUB,Sauber BMW,1:22.076,+1.067s,20
12,9,Jarno TrulliTRU,Toyota,1:22.097,+1.088s,25
13,23,Rubens BarrichelloBAR,Brawn Mercedes,1:22.101,+1.092s,22
14,8,Nelson PiquetPIQ,Renault,1:22.210,+1.201s,17
15,4,Kimi RäikkönenRAI,Ferrari,1:22.270,+1.261s,20
16,7,Fernando AlonsoALO,Renault,1:22.274,+1.265s,19
17,22,Jenson ButtonBUT,Brawn Mercedes,1:22.312,+1.303s,22
18,11,Jaime AlguersuariALG,STR Ferrari,1:22.391,+1.382s,20
19,21,Giancarlo FisichellaFIS,Force India Mercedes,1:22.684,+1.675s,23
20,20,Adrian SutilSUT,Force India Mercedes,1:23.231,+2.222s,16
