Pos,No,Driver,Car,Time,Gap,Laps
1,16,Nico RosbergROS,Williams Toyota,1:23.182,,9
2,17,Kazuki NakajimaNAK,Williams Toyota,1:23.832,+0.650s,7
3,22,Jenson ButtonBUT,Brawn Mercedes,1:24.122,+0.940s,6
4,7,Fernando AlonsoALO,Renault,1:24.125,+0.943s,5
5,20,Adrian SutilSUT,Force India Mercedes,1:24.149,+0.967s,4
6,8,Romain GrosjeanGRO,Renault,1:24.389,+1.207s,5
7,12,Sebastien BuemiBUE,STR Ferrari,1:24.443,+1.261s,5
8,9,Jarno TrulliTRU,Toyota,1:24.859,+1.677s,5
9,6,Nick HeidfeldHEI,Sauber BMW,1:24.867,+1.685s,5
10,14,Mark WebberWEB,RBR Renault,1:25.440,+2.258s,5
11,4,Kimi RäikkönenRAI,Ferrari,1:25.508,+2.326s,4
12,2,Heikki KovalainenKOV,McLaren Mercedes,1:25.685,+2.503s,5
13,11,Jaime AlguersuariALG,STR Ferrari,1:26.224,+3.042s,6
14,23,Rubens BarrichelloBAR,Brawn Mercedes,1:26.530,+3.348s,4
15,15,Sebastian VettelVET,RBR Renault,1:27.047,+3.865s,4
16,21,Vitantonio LiuzziLIU,Force India Mercedes,1:27.341,+4.159s,4
17,1,Lewis HamiltonHAM,McLaren Mercedes,1:27.798,+4.616s,4
18,3,Giancarlo FisichellaFIS,Ferrari,1:29.285,+6.103s,4
19,5,Robert KubicaKUB,Sauber BMW,1:29.895,+6.713s,3
20,10,Kamui KobayashiKOB,Toyota,1:30.259,+7.077s,4
