Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nick HeidfeldHEI,Sauber BMW,1:45.388,,17
2,9,Jarno TrulliTRU,Toyota,1:45.462,+0.074s,18
3,20,Adrian SutilSUT,Force India Mercedes,1:45.677,+0.289s,20
4,8,Romain GrosjeanGRO,Renault,1:45.878,+0.490s,18
5,10,Timo GlockGLO,Toyota,1:45.908,+0.520s,18
6,5,Robert KubicaKUB,Sauber BMW,1:45.987,+0.599s,18
7,16,Nico RosbergROS,Williams Toyota,1:46.040,+0.652s,19
8,21,Giancarlo FisichellaFIS,Force India Mercedes,1:46.114,+0.726s,21
9,1,Lewis HamiltonHAM,McLaren Mercedes,1:46.301,+0.913s,17
10,22,Jenson ButtonBUT,Brawn Mercedes,1:46.406,+1.018s,20
11,4,Kimi RäikkönenRAI,Ferrari,1:46.409,+1.021s,19
12,12,Sebastien BuemiBUE,STR Ferrari,1:46.417,+1.029s,19
13,2,Heikki KovalainenKOV,McLaren Mercedes,1:46.462,+1.074s,17
14,15,Sebastian VettelVET,RBR Renault,1:46.747,+1.359s,14
15,11,Jaime AlguersuariALG,STR Ferrari,1:46.814,+1.426s,22
16,23,Rubens BarrichelloBAR,Brawn Mercedes,1:46.815,+1.427s,19
17,7,Fernando AlonsoALO,Renault,1:46.926,+1.538s,14
18,3,Luca BadoerBAD,Ferrari,1:47.055,+1.667s,20
19,17,Kazuki NakajimaNAK,Williams Toyota,1:47.078,+1.690s,19
20,14,Mark WebberWEB,RBR Renault,,,3
