Pos,No,Driver,Car,Time,Gap,Laps
1,3,Felipe MassaMAS,Ferrari,1:20.553,,18
2,4,Kimi RäikkönenRAI,Ferrari,1:20.635,+0.082s,22
3,22,Jenson ButtonBUT,Brawn Mercedes,1:21.050,+0.497s,19
4,23,Rubens BarrichelloBAR,Brawn Mercedes,1:21.163,+0.610s,17
5,5,Robert KubicaKUB,Sauber BMW,1:21.239,+0.686s,21
6,9,Jarno TrulliTRU,Toyota,1:21.256,+0.703s,23
7,1,Lewis HamiltonHAM,McLaren Mercedes,1:21.346,+0.793s,16
8,10,Timo GlockGLO,Toyota,1:21.377,+0.824s,26
9,12,Sebastien BuemiBUE,STR Ferrari,1:21.424,+0.871s,19
10,7,Fernando AlonsoALO,Renault,1:21.499,+0.946s,17
11,2,Heikki KovalainenKOV,McLaren Mercedes,1:21.519,+0.966s,15
12,16,Nico RosbergROS,Williams Toyota,1:21.594,+1.041s,20
13,14,Mark WebberWEB,RBR Renault,1:21.629,+1.076s,19
14,11,Sebastien BourdaisBOU,STR Ferrari,1:21.649,+1.096s,19
15,8,Nelson PiquetPIQ,Renault,1:21.685,+1.132s,18
16,15,Sebastian VettelVET,RBR Renault,1:21.689,+1.136s,18
17,21,Giancarlo FisichellaFIS,Force India Mercedes,1:21.909,+1.356s,19
18,17,Kazuki NakajimaNAK,Williams Toyota,1:22.043,+1.490s,19
19,20,Adrian SutilSUT,Force India Mercedes,1:22.232,+1.679s,19
20,6,Nick HeidfeldHEI,Sauber BMW,1:23.457,+2.904s,8
