Pos,No,Driver,Car,Time,Gap,Laps
1,1,Lewis HamiltonHAM,McLaren Mercedes,1:31.121,,16
2,7,Fernando AlonsoALO,Renault,1:31.340,+0.219s,18
3,3,Felipe MassaMAS,Ferrari,1:31.351,+0.230s,20
4,15,Sebastian VettelVET,RBR Renault,1:31.542,+0.421s,17
5,14,Mark WebberWEB,RBR Renault,1:31.610,+0.489s,16
6,4,Kimi RäikkönenRAI,Ferrari,1:31.615,+0.494s,19
7,9,Jarno TrulliTRU,Toyota,1:31.620,+0.499s,23
8,16,Nico RosbergROS,Williams Toyota,1:31.690,+0.569s,20
9,17,Kazuki NakajimaNAK,Williams Toyota,1:31.731,+0.610s,20
10,6,Nick HeidfeldHEI,Sauber BMW,1:31.928,+0.807s,21
11,22,Jenson ButtonBUT,Brawn Mercedes,1:32.009,+0.888s,22
12,10,Timo GlockGLO,Toyota,1:32.022,+0.901s,20
13,20,Adrian SutilSUT,Force India Mercedes,1:32.104,+0.983s,20
14,23,Rubens BarrichelloBAR,Brawn Mercedes,1:32.124,+1.003s,13
15,21,Giancarlo FisichellaFIS,Force India Mercedes,1:32.135,+1.014s,21
16,8,Nelson PiquetPIQ,Renault,1:32.223,+1.102s,15
17,12,Sebastien BuemiBUE,STR Ferrari,1:32.239,+1.118s,23
18,5,Robert KubicaKUB,Sauber BMW,1:32.269,+1.148s,20
19,2,Heikki KovalainenKOV,McLaren Mercedes,1:32.742,+1.621s,18
20,11,Sebastien BourdaisBOU,STR Ferrari,1:32.883,+1.762s,21
