Pos,No,Driver,Car,Laps,Time/retired,Pts
1,14,Bruce McLarenMCL,Cooper Climax,100,2:46:29.700,9
2,36,Phil HillHIL,Ferrari,100,+1.300s,6
3,38,Lorenzo BandiniBAN,Ferrari,100,+84.100s,4
4,28,John SurteesSUR,Lola Climax,99,+1 lap,3
5,2,Jo BonnierBON,Porsche,93,+7 laps,2
6,10,Graham HillHIL,BRM,92,DNF,1
7,40,Willy MairesseMAI,Ferrari,90,DNF,0
8,22,Jack BrabhamBRA,Lotus Climax,77,DNF,0
NC,34,Innes IrelandIRE,Lotus Climax,64,DNF,0
NC,18,Jim ClarkCLA,Lotus Climax,55,DNF,0
NC,26,Roy SalvadoriSAL,Lola Climax,44,DNF,0
NC,16,Tony MaggsMAG,Cooper Climax,43,DNF,0
NC,20,Trevor  Taylor TAY,Lotus Climax,24,DNF,0
NC,4,Dan GurneyGUR,Porsche,0,DNF,0
NC,8,Richie GintherGIN,BRM,0,DNF,0
NC,30,Maurice  TrintignantTRI,Lotus Climax,0,DNF,0
