Pos,No,Driver,Car,Time,Gap,Laps
1,31,Esteban OconOCO,Alpine Renault,1:14.604,,28
2,11,Sergio PerezPER,Red Bull Racing RBPT,1:14.788,+0.184s,36
3,63,George RussellRUS,Mercedes,1:14.916,+0.312s,31
4,14,Fernando AlonsoALO,Alpine Renault,1:15.049,+0.445s,29
5,1,Max VerstappenVER,Red Bull Racing RBPT,1:15.098,+0.494s,30
6,44,Lewis HamiltonHAM,Mercedes,1:15.137,+0.533s,33
7,10,Pierre GaslyGAS,AlphaTauri RBPT,1:15.636,+1.032s,32
8,47,Mick SchumacherMSC,Haas Ferrari,1:15.684,+1.080s,40
9,20,Kevin MagnussenMAG,Haas Ferrari,1:15.815,+1.211s,38
10,4,Lando NorrisNOR,McLaren Mercedes,1:15.851,+1.247s,25
11,55,Carlos SainzSAI,Ferrari,1:15.856,+1.252s,38
12,22,Yuki TsunodaTSU,AlphaTauri RBPT,1:15.865,+1.261s,32
13,16,Charles LeclercLEC,Ferrari,1:15.868,+1.264s,37
14,3,Daniel RicciardoRIC,McLaren Mercedes,1:15.994,+1.390s,28
15,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:16.047,+1.443s,34
16,6,Nicholas LatifiLAT,Williams Mercedes,1:16.181,+1.577s,34
17,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:16.263,+1.659s,43
18,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,1:16.400,+1.796s,44
19,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:16.468,+1.864s,37
20,45,Logan SargeantSAR,Williams Mercedes,1:16.480,+1.876s,28
