Pos,No,Driver,Car,Laps,Time/retired,Pts
1,9,Olivier PanisPAN,Ligier Mugen Honda,75,2:00:45.629,10
2,8,David CoulthardCOU,McLaren Mercedes,75,+4.828s,6
3,14,Johnny HerbertHER,Sauber Ford,75,+37.503s,4
4,15,Heinz-Harald FrentzenFRE,Sauber Ford,74,DNF,3
5,19,Mika SaloSAL,Tyrrell Yamaha,70,DNF,2
6,7,Mika HakkinenHAK,McLaren Mercedes,70,DNF,1
7,2,Eddie IrvineIRV,Ferrari,68,DNF,0
NC,6,Jacques VilleneuveVIL,Williams Renault,66,DNF,0
NC,3,Jean AlesiALE,Benetton Renault,60,DNF,0
NC,22,Luca BadoerBAD,Forti Ford,60,DNF,0
NC,5,Damon HillHIL,Williams Renault,40,DNF,0
NC,12,Martin BrundleBRU,Jordan Peugeot,30,DNF,0
NC,4,Gerhard BergerBER,Benetton Renault,9,DNF,0
NC,10,Pedro DinizDIN,Ligier Mugen Honda,5,DNF,0
NC,16,Ricardo RossetROS,Footwork Hart,3,DNF,0
NC,18,Ukyo KatayamaKAT,Tyrrell Yamaha,2,DNF,0
NC,1,Michael SchumacherMSC,Ferrari,0,DNF,0
NC,17,Jos VerstappenVER,Footwork Hart,0,DNF,0
NC,11,Rubens BarrichelloBAR,Jordan Peugeot,0,DNF,0
NC,20,Pedro LamyLAM,Minardi Ford,0,DNF,0
NC,21,Giancarlo FisichellaFIS,Minardi Ford,0,DNF,0
