Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,44,1:28:15.125,10
2,6,Jacques VilleneuveVIL,Williams Renault,44,+5.602s,6
3,7,Mika HakkinenHAK,McLaren Mercedes,44,+15.710s,4
4,3,Jean AlesiALE,Benetton Renault,44,+19.125s,3
5,5,Damon HillHIL,Williams Renault,44,+29.179s,2
6,4,Gerhard BergerBER,Benetton Renault,44,+29.896s,1
7,19,Mika SaloSAL,Tyrrell Yamaha,44,+60.754s,0
8,18,Ukyo KatayamaKAT,Tyrrell Yamaha,44,+100.227s,0
9,16,Ricardo RossetROS,Footwork Hart,43,+1 lap,0
10,20,Pedro LamyLAM,Minardi Ford,43,+1 lap,0
NC,8,David CoulthardCOU,McLaren Mercedes,37,DNF,0
NC,12,Martin BrundleBRU,Jordan Peugeot,34,DNF,0
NC,2,Eddie IrvineIRV,Ferrari,29,DNF,0
NC,11,Rubens BarrichelloBAR,Jordan Peugeot,29,DNF,0
NC,10,Pedro DinizDIN,Ligier Mugen Honda,22,DNF,0
NC,17,Jos VerstappenVER,Footwork Hart,11,DNF,0
NC,9,Olivier PanisPAN,Ligier Mugen Honda,0,DNF,0
NC,14,Johnny HerbertHER,Sauber Ford,0,DNF,0
NC,15,Heinz-Harald FrentzenFRE,Sauber Ford,0,DNF,0
