Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Damon HillHIL,Williams Renault,72,1:36:28.795,10
2,6,Jacques VilleneuveVIL,Williams Renault,72,+8.127s,6
3,3,Jean AlesiALE,Benetton Renault,72,+46.442s,4
4,4,Gerhard BergerBER,Benetton Renault,72,+46.859s,3
5,7,Mika HakkinenHAK,McLaren Mercedes,72,+62.774s,2
6,8,David CoulthardCOU,McLaren Mercedes,71,+1 lap,1
7,9,Olivier PanisPAN,Ligier Mugen Honda,71,+1 lap,0
8,12,Martin BrundleBRU,Jordan Peugeot,71,+1 lap,0
9,11,Rubens BarrichelloBAR,Jordan Peugeot,71,+1 lap,0
10,19,Mika SaloSAL,Tyrrell Yamaha,70,+2 laps,0
11,16,Ricardo RossetROS,Footwork Hart,69,+3 laps,0
12,20,Pedro LamyLAM,Minardi Ford,69,+3 laps,0
NC,15,Heinz-Harald FrentzenFRE,Sauber Ford,56,DNF,0
NC,18,Ukyo KatayamaKAT,Tyrrell Yamaha,33,DNF,0
NC,22,Luca BadoerBAD,Forti Ford,29,DNF,0
NC,10,Pedro DinizDIN,Ligier Mugen Honda,28,DNF,0
NC,17,Jos VerstappenVER,Footwork Hart,10,DNF,0
NC,2,Eddie IrvineIRV,Ferrari,5,DNF,0
NC,21,Giancarlo FisichellaFIS,Minardi Ford,2,DNF,0
NC,23,Andrea MonterminiMON,Forti Ford,2,DNF,0
NC,1,Michael SchumacherMSC,Ferrari,0,DNF,0
