Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Damon HillHIL,Williams Renault,45,1:21:43.417,10
2,3,Jean AlesiALE,Benetton Renault,45,+11.452s,6
3,6,Jacques VilleneuveVIL,Williams Renault,45,+33.926s,4
4,1,Michael SchumacherMSC,Ferrari,45,+41.517s,3
5,8,David CoulthardCOU,McLaren Mercedes,45,+42.196s,2
6,11,Rubens BarrichelloBAR,Jordan Peugeot,45,+102.099s,1
7,9,Olivier PanisPAN,Ligier Mugen Honda,45,+103.912s,0
8,15,Heinz-Harald FrentzenFRE,Sauber Ford,44,+1 lap,0
9,19,Mika SaloSAL,Tyrrell Yamaha,44,+1 lap,0
10,12,Martin BrundleBRU,Jordan Peugeot,44,+1 lap,0
11,16,Ricardo RossetROS,Footwork Hart,44,+1 lap,0
12,20,Pedro LamyLAM,Minardi Ford,43,+2 laps,0
13,4,Gerhard BergerBER,Benetton Renault,42,DNF,0
NC,2,Eddie IrvineIRV,Ferrari,34,DNF,0
NC,14,Johnny HerbertHER,Sauber Ford,25,DNF,0
NC,10,Pedro DinizDIN,Ligier Mugen Honda,19,DNF,0
NC,18,Ukyo KatayamaKAT,Tyrrell Yamaha,19,DNF,0
NC,7,Mika HakkinenHAK,McLaren Mercedes,13,DNF,0
NC,17,Jos VerstappenVER,Footwork Hart,0,DNF,0
