Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,8,Jenson ButtonBUT,Benetton Renault,1,14:05:18,25.200,25.200
1,21,Fernando AlonsoALO,Minardi European,17,14:29:02,24.267,24.267
1,1,Michael SchumacherMSC,Ferrari,18,14:29:35,24.881,24.881
1,14,Jos VerstappenVER,Arrows Asiatech,18,14:30:13,23.518,23.518
1,2,Rubens BarrichelloBAR,Ferrari,19,14:30:50,30.765,30.765
1,12,Jean AlesiALE,Jordan Honda,22,14:35:57,22.885,22.885
1,17,Kimi RäikkönenRAI,Sauber Petronas,22,14:36:00,27.724,27.724
1,15,Enrique BernoldiBER,Arrows Asiatech,27,14:43:50,26.349,26.349
1,6,Juan Pablo MontoyaMOY,Williams BMW,28,14:43:56,26.581,26.581
1,16,Nick HeidfeldHEI,Sauber Petronas,28,14:45:21,23.546,23.546
1,20,Alex YoongYOO,Minardi European,27,14:45:28,26.975,26.975
1,7,Giancarlo FisichellaFIS,Benetton Renault,30,14:48:13,24.621,24.621
2,12,Jean AlesiALE,Jordan Honda,32,14:50:55,25.567,48.452
1,9,Olivier PanisPAN,BAR Honda,32,14:51:05,24.463,24.463
1,23,Tomas EngeENG,Prost Acer,32,14:51:23,26.421,26.421
1,10,Jacques VilleneuveVIL,BAR Honda,33,14:52:09,24.447,24.447
2,21,Fernando AlonsoALO,Minardi European,33,14:53:20,1:10.931,1:35.198
1,5,Ralf SchumacherRSC,Williams BMW,35,14:54:18,22.697,22.697
1,19,Pedro de la RosaDLR,Jaguar Cosworth,36,14:56:27,23.605,23.605
2,1,Michael SchumacherMSC,Ferrari,40,15:01:48,21.174,46.055
2,2,Rubens BarrichelloBAR,Ferrari,41,15:02:57,20.754,51.519
