Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,14,Jos VerstappenVER,Arrows Asiatech,23,14:32:17,32.302,32.302
1,19,Pedro de la RosaDLR,Jaguar Cosworth,36,14:49:29,35.049,35.049
1,8,Jenson ButtonBUT,Benetton Renault,39,14:53:11,34.762,34.762
1,9,Olivier PanisPAN,BAR Honda,44,14:57:50,33.714,33.714
1,22,Jean AlesiALE,Prost Acer,43,14:57:57,33.548,33.548
1,23,Luciano BurtiBUR,Prost Acer,44,14:59:23,33.429,33.429
2,14,Jos VerstappenVER,Arrows Asiatech,45,14:59:24,32.874,1:05.176
1,1,Michael SchumacherMSC,Ferrari,46,14:59:52,31.684,31.684
1,17,Kimi RäikkönenRAI,Sauber Petronas,46,15:00:06,41.488,41.488
1,2,Rubens BarrichelloBAR,Ferrari,47,15:01:02,32.136,32.136
1,18,Eddie IrvineIRV,Jaguar Cosworth,48,15:03:10,32.322,32.322
1,4,David CoulthardCOU,McLaren Mercedes,50,15:04:37,30.786,30.786
