Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,16,Pedro DinizDIN,Sauber Petronas,1,14:04:41,34.084,34.084
1,19,Jos VerstappenVER,Arrows Supertec,2,14:06:16,37.806,37.806
1,9,Ralf SchumacherRSC,Williams BMW,8,14:14:08,50.166,50.166
2,9,Ralf SchumacherRSC,Williams BMW,9,14:16:23,8:16.808,9:06.974
1,23,Ricardo ZontaZON,BAR Honda,17,14:25:24,32.490,32.490
2,16,Pedro DinizDIN,Sauber Petronas,17,14:25:26,32.450,1:06.534
1,14,Jean AlesiALE,Prost Peugeot,24,14:34:02,30.120,30.120
1,21,Gaston MazzacaneMAZ,Minardi Fondmetal,34,14:47:20,31.260,31.260
1,1,Mika HakkinenHAK,McLaren Mercedes,38,14:50:00,32.335,32.335
1,15,Nick HeidfeldHEI,Prost Peugeot,39,14:52:41,31.249,31.249
1,2,David CoulthardCOU,McLaren Mercedes,42,14:55:10,30.537,30.537
1,7,Luciano BurtiBUR,Jaguar Cosworth,42,14:56:46,34.708,34.708
1,20,Marc GeneGEN,Minardi Fondmetal,43,14:57:37,29.954,29.954
3,16,Pedro DinizDIN,Sauber Petronas,43,14:57:58,29.719,1:36.253
1,17,Mika SaloSAL,Sauber Petronas,44,14:58:45,30.275,30.275
1,8,Johnny HerbertHER,Jaguar Cosworth,45,15:00:00,32.047,32.047
2,23,Ricardo ZontaZON,BAR Honda,45,15:00:27,37.649,1:10.139
1,4,Rubens BarrichelloBAR,Ferrari,46,15:00:32,29.659,29.659
3,9,Ralf SchumacherRSC,Williams BMW,39,15:01:59,21.386,9:28.360
1,10,Jenson ButtonBUT,Williams BMW,47,15:02:27,31.185,31.185
4,9,Ralf SchumacherRSC,Williams BMW,40,15:03:41,45.759,10:14.119
1,22,Jacques VilleneuveVIL,BAR Honda,49,15:04:56,29.979,29.979
1,12,Alexander WurzWUR,Benetton Playlife,49,15:05:14,29.898,29.898
5,9,Ralf SchumacherRSC,Williams BMW,43,15:08:04,28.599,10:42.718
2,21,Gaston MazzacaneMAZ,Minardi Fondmetal,59,15:19:24,32.116,1:03.376
