Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,6,Jarno TrulliTRU,Jordan Mugen Honda,1,15:04:59,40.330,40.330
1,1,Mika HakkinenHAK,McLaren Mercedes,5,15:12:51,37.930,37.930
1,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,6,15:14:59,36.793,36.793
2,6,Jarno TrulliTRU,Jordan Mugen Honda,10,15:22:03,37.549,1:17.879
1,17,Mika SaloSAL,Sauber Petronas,16,15:31:39,35.441,35.441
1,14,Jean AlesiALE,Prost Peugeot,16,15:32:00,34.902,34.902
1,2,David CoulthardCOU,McLaren Mercedes,17,15:32:50,33.795,33.795
1,7,Eddie IrvineIRV,Jaguar Cosworth,19,15:36:35,35.143,35.143
1,12,Alexander WurzWUR,Benetton Playlife,20,15:38:11,32.904,32.904
1,22,Jacques VilleneuveVIL,BAR Honda,22,15:41:34,34.329,34.329
1,23,Ricardo ZontaZON,BAR Honda,23,15:43:25,33.888,33.888
1,3,Michael SchumacherMSC,Ferrari,24,15:44:31,33.787,33.787
1,4,Rubens BarrichelloBAR,Ferrari,25,15:46:20,33.605,33.605
1,21,Gaston MazzacaneMAZ,Minardi Fondmetal,27,15:51:20,38.651,38.651
1,8,Johnny HerbertHER,Jaguar Cosworth,28,15:52:06,50.020,50.020
1,20,Marc GeneGEN,Minardi Fondmetal,28,15:52:39,38.810,38.810
1,9,Ralf SchumacherRSC,Williams BMW,28,15:52:43,38.812,38.812
1,19,Jos VerstappenVER,Arrows Supertec,29,15:53:49,37.363,37.363
1,11,Giancarlo FisichellaFIS,Benetton Playlife,32,15:59:11,36.041,36.041
2,1,Mika HakkinenHAK,McLaren Mercedes,35,16:03:51,35.470,1:13.400
2,12,Alexander WurzWUR,Benetton Playlife,35,16:04:07,35.401,1:08.305
2,14,Jean AlesiALE,Prost Peugeot,35,16:04:58,35.124,1:10.026
2,17,Mika SaloSAL,Sauber Petronas,36,16:06:07,35.705,1:11.146
2,23,Ricardo ZontaZON,BAR Honda,37,16:07:46,34.930,1:08.818
2,2,David CoulthardCOU,McLaren Mercedes,38,16:08:25,33.932,1:07.727
2,22,Jacques VilleneuveVIL,BAR Honda,38,16:09:04,35.145,1:09.474
2,3,Michael SchumacherMSC,Ferrari,39,16:10:04,32.952,1:06.739
3,6,Jarno TrulliTRU,Jordan Mugen Honda,39,16:12:28,35.229,1:53.108
2,7,Eddie IrvineIRV,Jaguar Cosworth,40,16:12:37,34.322,1:09.465
2,4,Rubens BarrichelloBAR,Ferrari,41,16:13:32,36.349,1:09.954
2,21,Gaston MazzacaneMAZ,Minardi Fondmetal,45,16:23:28,33.255,1:11.906
