Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:22.801,,40
2,6,Nico RosbergROS,Mercedes,1:22.994,+0.193s,42
3,5,Sebastian VettelVET,Ferrari,1:23.254,+0.453s,33
4,7,Kimi RäikkönenRAI,Ferrari,1:23.427,+0.626s,28
5,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:23.732,+0.931s,25
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:24.003,+1.202s,33
7,14,Fernando AlonsoALO,McLaren Honda,1:24.259,+1.458s,24
8,77,Valtteri BottasBOT,Williams Mercedes,1:24.299,+1.498s,41
9,8,Romain GrosjeanGRO,Haas Ferrari,1:24.516,+1.715s,35
10,22,Jenson ButtonBUT,McLaren Honda,1:24.549,+1.748s,28
11,19,Felipe MassaMAS,Williams Mercedes,1:24.556,+1.755s,20
12,27,Nico HulkenbergHUL,Force India Mercedes,1:24.587,+1.786s,40
13,11,Sergio PerezPER,Force India Mercedes,1:24.653,+1.852s,42
14,21,Esteban Gutierrez GUT,Haas Ferrari,1:24.674,+1.873s,33
15,9,Marcus EricssonERI,Sauber Ferrari,1:24.981,+2.180s,25
16,94,Pascal WehrleinWEH,MRT Mercedes,1:25.083,+2.282s,38
17,55,Carlos SainzSAI,Toro Rosso Ferrari,1:25.240,+2.439s,31
18,31,Esteban OconOCO,MRT Mercedes,1:25.275,+2.474s,13
19,20,Kevin MagnussenMAG,Renault,1:25.555,+2.754s,39
20,26,Daniil KvyatKVY,Toro Rosso Ferrari,1:25.614,+2.813s,33
21,12,Felipe NasrNAS,Sauber Ferrari,1:25.643,+2.842s,31
22,30,Jolyon PalmerPAL,Renault,1:25.833,+3.032s,45
