Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:30.904,,10
2,6,Nico RosbergROS,Mercedes,1:30.967,+0.063s,18
3,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:31.488,+0.584s,6
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:31.561,+0.657s,7
5,5,Sebastian VettelVET,Ferrari,1:32.049,+1.145s,10
6,77,Valtteri BottasBOT,Williams Mercedes,1:32.736,+1.832s,15
7,14,Fernando AlonsoALO,McLaren Honda,1:32.754,+1.850s,11
8,27,Nico HulkenbergHUL,Force India Mercedes,1:32.798,+1.894s,14
9,7,Kimi RäikkönenRAI,Ferrari,1:32.833,+1.929s,13
10,55,Carlos SainzSAI,Toro Rosso Ferrari,1:32.889,+1.985s,10
11,21,Esteban Gutierrez GUT,Haas Ferrari,1:32.895,+1.991s,12
12,22,Jenson ButtonBUT,McLaren Honda,1:33.042,+2.138s,11
13,8,Romain GrosjeanGRO,Haas Ferrari,1:33.344,+2.440s,13
14,11,Sergio PerezPER,Force India Mercedes,1:33.361,+2.457s,13
15,19,Felipe MassaMAS,Williams Mercedes,1:33.440,+2.536s,14
16,26,Daniil KvyatKVY,Toro Rosso Ferrari,1:33.538,+2.634s,10
17,12,Felipe NasrNAS,Sauber Ferrari,1:33.710,+2.806s,10
18,30,Jolyon PalmerPAL,Renault,1:33.769,+2.865s,13
19,20,Kevin MagnussenMAG,Renault,1:34.049,+3.145s,10
20,88,Rio HaryantoHAR,MRT Mercedes,1:34.471,+3.567s,14
21,9,Marcus EricssonERI,Sauber Ferrari,1:34.551,+3.647s,7
22,94,Pascal WehrleinWEH,MRT Mercedes,1:34.658,+3.754s,11
