Pos,No,Driver,Car,Laps,Time/retired,Pts
1,7,Stirling MossMOS,Lotus Climax,15,2:18:12.400,9
2,3,Wolfgang von TripsVON,Ferrari,15,+21.400s,6
3,4,Phil HillHIL,Ferrari,15,+22.500s,4
4,14,Jim ClarkCLA,Lotus Climax,15,+77.100s,3
5,18,John SurteesSUR,Cooper Climax,15,+113.100s,2
6,2,Bruce McLarenMCL,Cooper Climax,15,+161.400s,1
7,9,Dan GurneyGUR,Porsche,15,+202.600s,0
8,5,Richie GintherGIN,Ferrari,15,+323.100s,0
9,28,Jackie  Lewis LEW,Cooper Climax,15,+323.700s,0
10,19,Roy SalvadoriSAL,Cooper Climax,15,+731.500s,0
11,33,Tony MaggsMAG,Lotus Climax,14,+1 lap,0
12,30,Ian Burgess BUR,Cooper Climax,14,+1 lap,0
13,11,Hans  HerrmannHER,Porsche,14,+1 lap,0
14,31,Carel Godin de Beaufort DEB,Porsche,14,+1 lap,0
NC,6,Willy MairesseMAI,Ferrari,13,DNF,0
15,37,Tony  Marsh MAR,Lotus Climax,13,+2 laps,0
16,27,Gerry  Ashmore ASH,Lotus Climax,13,+2 laps,0
NC,20,Maurice  TrintignantTRI,Cooper Maserati,12,DNF,0
NC,38,Bernard  Collomb COL,Cooper Climax,11,DNF,0
NC,32,Lorenzo BandiniBAN,Cooper Maserati,10,DNF,0
NC,16,Tony BrooksBRO,BRM Climax,6,DNF,0
NC,8,Jo BonnierBON,Porsche,5,DNF,0
NC,26,Wolfgang SeidelSEI,Lotus Climax,3,DNF,0
NC,15,Innes IrelandIRE,Lotus Climax,1,DNF,0
NC,17,Graham HillHIL,BRM Climax,1,DNF,0
NC,1,Jack BrabhamBRA,Cooper Climax,0,DNF,0
