Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,88,Robert KubicaKUB,Williams Mercedes,1,16:15:28,32.997,32.997
1,3,Daniel RicciardoRIC,Renault,1,16:15:30,33.027,33.027
1,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,12,16:31:50,23.299,23.299
1,27,Nico HulkenbergHUL,Renault,13,16:33:19,21.588,21.588
1,11,Sergio PerezPER,Racing Point BWT Mercedes,13,16:33:28,23.234,23.234
1,5,Sebastian VettelVET,Ferrari,14,16:34:28,21.995,21.995
1,20,Kevin MagnussenMAG,Haas Ferrari,14,16:34:47,22.388,22.388
1,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,14,16:34:57,21.780,21.780
1,44,Lewis HamiltonHAM,Mercedes,15,16:35:52,21.515,21.515
1,8,Romain GrosjeanGRO,Haas Ferrari,15,16:36:19,29.981,29.981
1,4,Lando NorrisNOR,McLaren Renault,15,16:36:25,21.627,21.627
1,77,Valtteri BottasBOT,Mercedes,23,16:47:33,22.014,22.014
1,33,Max VerstappenVER,Red Bull Racing Honda,25,16:50:47,21.157,21.157
1,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,26,16:52:54,22.086,22.086
1,63,George RussellRUS,Williams Mercedes,26,16:53:46,21.689,21.689
1,18,Lance StrollSTR,Racing Point BWT Mercedes,27,16:54:21,22.471,22.471
1,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,27,16:54:58,27.172,27.172
1,16,Charles LeclercLEC,Ferrari,28,16:55:26,22.306,22.306
2,88,Robert KubicaKUB,Williams Mercedes,28,16:58:10,22.343,55.340
1,10,Pierre GaslyGAS,Red Bull Racing Honda,37,17:09:14,21.269,21.269
2,63,George RussellRUS,Williams Mercedes,42,17:18:18,21.543,43.232
3,88,Robert KubicaKUB,Williams Mercedes,44,17:22:42,21.889,1:17.229
