Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,7,15:25:01,30.842,30.842
1,3,Daniel RicciardoRIC,Renault,16,15:39:36,31.031,31.031
1,20,Kevin MagnussenMAG,Haas Ferrari,16,15:39:52,30.832,30.832
1,10,Pierre GaslyGAS,Red Bull Racing Honda,17,15:41:13,30.228,30.228
1,4,Lando NorrisNOR,McLaren Renault,18,15:42:44,30.576,30.576
1,11,Sergio PerezPER,Racing Point BWT Mercedes,18,15:42:54,37.286,37.286
1,55,Carlos SainzSAI,McLaren Renault,19,15:44:20,29.920,29.920
1,33,Max VerstappenVER,Red Bull Racing Honda,20,15:45:33,30.118,30.118
1,16,Charles LeclercLEC,Ferrari,21,15:47:03,30.203,30.203
1,77,Valtteri BottasBOT,Mercedes,23,15:50:09,30.412,30.412
1,44,Lewis HamiltonHAM,Mercedes,24,15:51:35,30.186,30.186
1,88,Robert KubicaKUB,Williams Mercedes,24,15:53:31,29.792,29.792
1,5,Sebastian VettelVET,Ferrari,25,15:53:36,30.044,30.044
1,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,25,15:54:23,30.279,30.279
1,63,George RussellRUS,Williams Mercedes,25,15:55:03,31.950,31.950
1,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,31,16:03:51,29.975,29.975
1,8,Romain GrosjeanGRO,Haas Ferrari,31,16:04:18,30.837,30.837
1,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,32,16:05:49,30.233,30.233
2,63,George RussellRUS,Williams Mercedes,33,16:08:33,37.494,1:09.444
1,27,Nico HulkenbergHUL,Renault,34,16:08:41,30.884,30.884
2,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,34,16:09:23,31.697,1:02.539
1,18,Lance StrollSTR,Racing Point BWT Mercedes,39,16:16:51,30.849,30.849
2,5,Sebastian VettelVET,Ferrari,51,16:35:13,30.468,1:00.512
