Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:18.790,,17
2,44,Lewis HamiltonHAM,Mercedes,1:19.223,+0.433s,20
3,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:19.293,+0.503s,19
4,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:19.317,+0.527s,23
5,16,Charles LeclercLEC,Ferrari,1:19.378,+0.588s,16
6,55,Carlos SainzSAI,Ferrari,1:19.505,+0.715s,20
7,4,Lando NorrisNOR,McLaren Mercedes,1:19.536,+0.746s,16
8,10,Pierre GaslyGAS,Alpine Renault,1:19.646,+0.856s,22
9,63,George RussellRUS,Mercedes,1:19.699,+0.909s,23
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:19.766,+0.976s,19
11,23,Alexander AlbonALB,Williams Mercedes,1:19.766,+0.976s,21
12,81,Oscar PiastriPIA,McLaren Mercedes,1:19.777,+0.987s,22
13,27,Nico HulkenbergHUL,Haas Ferrari,1:19.806,+1.016s,19
14,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:19.933,+1.143s,25
15,2,Logan SargeantSAR,Williams Mercedes,1:20.074,+1.284s,21
16,31,Esteban OconOCO,Alpine Renault,1:20.175,+1.385s,20
17,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:20.399,+1.609s,14
18,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:20.419,+1.629s,21
19,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:20.569,+1.779s,22
20,20,Kevin MagnussenMAG,Haas Ferrari,1:21.147,+2.357s,17
