Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:31.647,,25
2,55,Carlos SainzSAI,Ferrari,1:32.273,+0.626s,24
3,4,Lando NorrisNOR,McLaren Mercedes,1:32.392,+0.745s,24
4,16,Charles LeclercLEC,Ferrari,1:32.574,+0.927s,25
5,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:32.597,+0.950s,21
6,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:32.650,+1.003s,23
7,81,Oscar PiastriPIA,McLaren Mercedes,1:32.713,+1.066s,26
8,23,Alexander AlbonALB,Williams Mercedes,1:32.991,+1.344s,24
9,40,Liam LawsonLAW,AlphaTauri Honda RBPT,1:33.005,+1.358s,28
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:33.040,+1.393s,17
11,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:33.043,+1.396s,25
12,10,Pierre GaslyGAS,Alpine Renault,1:33.129,+1.482s,23
13,63,George RussellRUS,Mercedes,1:33.310,+1.663s,24
14,27,Nico HulkenbergHUL,Haas Ferrari,1:33.448,+1.801s,24
15,31,Esteban OconOCO,Alpine Renault,1:33.516,+1.869s,22
16,44,Lewis HamiltonHAM,Mercedes,1:33.699,+2.052s,22
17,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:33.860,+2.213s,24
18,20,Kevin MagnussenMAG,Haas Ferrari,1:33.975,+2.328s,23
19,2,Logan SargeantSAR,Williams Mercedes,1:34.212,+2.565s,27
20,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:34.831,+3.184s,23
