Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:18.728,,3
2,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:19.175,+0.447s,3
3,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:19.807,+1.079s,3
4,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:20.154,+1.426s,3
5,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:20.231,+1.503s,3
6,81,Oscar PiastriPIA,McLaren Mercedes,1:21.496,+2.768s,3
7,20,Kevin MagnussenMAG,Haas Ferrari,1:24.045,+5.317s,3
8,27,Nico HulkenbergHUL,Haas Ferrari,1:24.336,+5.608s,3
9,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:24.961,+6.233s,3
10,55,Carlos SainzSAI,Ferrari,1:25.991,+7.263s,3
11,16,Charles LeclercLEC,Ferrari,1:26.809,+8.081s,3
12,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:32.274,+13.546s,3
13,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,,,2
14,4,Lando NorrisNOR,McLaren Mercedes,,,2
15,10,Pierre GaslyGAS,Alpine Renault,,,1
16,23,Alexander AlbonALB,Williams Mercedes,,,1
17,2,Logan SargeantSAR,Williams Mercedes,,,2
