Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Fernando AlonsoALO,Ferrari,67,1:27:38.864,25
2,7,Felipe MassaMAS,Ferrari,67,+4.196s,18
3,5,Sebastian VettelVET,RBR Renault,67,+5.121s,15
4,2,Lewis HamiltonHAM,McLaren Mercedes,67,+26.896s,12
5,1,Jenson ButtonBUT,McLaren Mercedes,67,+29.482s,10
6,6,Mark WebberWEB,RBR Renault,67,+43.606s,8
7,11,Robert KubicaKUB,Renault,66,+1 lap,6
8,4,Nico RosbergROS,Mercedes,66,+1 lap,4
9,3,Michael SchumacherMSC,Mercedes,66,+1 lap,2
10,12,Vitaly PetrovPET,Renault,66,+1 lap,1
11,23,Kamui KobayashiKOB,Sauber Ferrari,66,+1 lap,0
12,9,Rubens BarrichelloBAR,Williams Cosworth,66,+1 lap,0
13,10,Nico HulkenbergHUL,Williams Cosworth,66,+1 lap,0
14,22,Pedro de la RosaDLR,Sauber Ferrari,66,+1 lap,0
15,17,Jaime AlguersuariALG,STR Ferrari,66,+1 lap,0
16,15,Vitantonio LiuzziLIU,Force India Mercedes,65,+2 laps,0
17,14,Adrian SutilSUT,Force India Mercedes,65,+2 laps,0
18,24,Timo GlockGLO,Virgin Cosworth,64,+3 laps,0
19,21,Bruno SennaSEN,HRT Cosworth,63,+4 laps,0
NC,19,Heikki KovalainenKOV,Lotus Cosworth,56,DNF,0
NC,25,Lucas di GrassiDIG,Virgin Cosworth,50,DNF,0
NC,20,Sakon YamamotoYAM,HRT Cosworth,19,DNF,0
NC,18,Jarno TrulliTRU,Lotus Cosworth,3,DNF,0
NC,16,Sebastien BuemiBUE,STR Ferrari,1,DNF,0
