Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Sebastian VettelVET,RBR Renault,55,1:39:36.837,25
2,2,Lewis HamiltonHAM,McLaren Mercedes,55,+10.162s,18
3,1,Jenson ButtonBUT,McLaren Mercedes,55,+11.047s,15
4,4,Nico RosbergROS,Mercedes,55,+30.747s,12
5,11,Robert KubicaKUB,Renault,55,+39.026s,10
6,12,Vitaly PetrovPET,Renault,55,+43.520s,8
7,8,Fernando AlonsoALO,Ferrari,55,+43.797s,6
8,6,Mark WebberWEB,RBR Renault,55,+44.243s,4
9,17,Jaime AlguersuariALG,STR Ferrari,55,+50.201s,2
10,7,Felipe MassaMAS,Ferrari,55,+50.868s,1
11,22,Nick HeidfeldHEI,Sauber Ferrari,55,+51.551s,0
12,9,Rubens BarrichelloBAR,Williams Cosworth,55,+57.686s,0
13,14,Adrian SutilSUT,Force India Mercedes,55,+58.325s,0
14,23,Kamui KobayashiKOB,Sauber Ferrari,55,+59.558s,0
15,16,Sebastien BuemiBUE,STR Ferrari,55,+63.178s,0
16,10,Nico HulkenbergHUL,Williams Cosworth,55,+64.763s,0
17,19,Heikki KovalainenKOV,Lotus Cosworth,54,+1 lap,0
18,25,Lucas di GrassiDIG,Virgin Cosworth,53,+2 laps,0
19,21,Bruno SennaSEN,HRT Cosworth,53,+2 laps,0
20,20,Christian KlienKLI,HRT Cosworth,53,+2 laps,0
21,18,Jarno TrulliTRU,Lotus Cosworth,51,+4 laps,0
NC,24,Timo GlockGLO,Virgin Cosworth,43,DNF,0
NC,3,Michael SchumacherMSC,Mercedes,0,DNF,0
NC,15,Vitantonio LiuzziLIU,Force India Mercedes,0,DNF,0
