Pos,No,Driver,Car,Laps,Time/retired,Pts
1,10,Graham HillHIL,Lotus Ford,90,2:15:20.100,9
2,1,Denny HulmeHUL,McLaren Ford,90,+15.900s,6
3,14,Brian   RedmanRED,Cooper BRM,89,+1 lap,4
4,15,Ludovico ScarfiottiSCA,Cooper BRM,89,+1 lap,3
5,6,Jean-Pierre BeltoiseBEL,Matra Ford,81,+9 laps,2
NC,2,Bruce McLarenMCL,McLaren Ford,77,DNF,0
NC,7,John SurteesSUR,Honda,74,DNF,0
NC,16,Jo SiffertSIF,Lotus Ford,62,DNF,0
NC,19,Chris AmonAMO,Ferrari,57,DNF,0
NC,5,Piers   CourageCOU,BRM,52,DNF,0
NC,9,Pedro RodriguezROD,BRM,27,DNF,0
NC,21,Jacky IckxICK,Ferrari,13,DNF,0
NC,4,Jochen RindtRIN,Brabham Repco,10,DNF,0
DNS,2,Jack BrabhamBRA,Brabham Repco,0,DNS,0
