Pos,No,Driver,Car,Time
1,15,Alain ProstPRO,Renault,2:04.615
2,27,Patrick TambayTAM,Ferrari,2:04.626
3,22,Andrea de CesarisDEC,Alfa Romeo,2:04.840
4,5,Nelson PiquetPIQ,Brabham BMW,2:05.628
5,28,Rene ArnouxARN,Ferrari,2:05.737
6,6,Riccardo PatresePAT,Brabham BMW,2:06.137
7,9,Manfred WinkelhockWIN,ATS BMW,2:06.264
8,16,Eddie  CheeverCHE,Renault,2:07.294
9,1,Keke RosbergROS,Williams Honda,2:07.975
10,29,Marc SurerSUR,Arrows Ford,2:08.587
11,2,Jacques LaffiteLAF,Williams Honda,2:09.153
12,23,Mauro BaldiBAL,Alfa Romeo,2:09.225
13,11,Elio de AngelisDEA,Lotus Ford,2:09.310
14,33,Roberto GuerreroGUE,Theodore Ford,2:09.322
15,8,Niki LaudaLAU,McLaren TAG,2:09.475
16,36,Bruno GiacomelliGIA,Toleman Hart,2:09.706
17,3,Michele AlboretoALB,Tyrrell Ford,2:09.739
18,30,Thierry BoutsenBOU,Arrows Ford,2:09.876
19,12,Nigel MansellMAN,Lotus Ford,2:09.924
20,7,John WatsonWAT,McLaren TAG,2:10.318
21,25,Jean-Pierre JarierJAR,Ligier Ford,2:11.354
22,35,Derek WarwickWAR,Toleman Hart,2:11.474
23,4,Danny SullivanSUL,Tyrrell Ford,2:11.683
24,31,Corrado FabiFAB,Theodore Ford,2:11.734
25,34,Johnny CecottoCEC,Theodore Ford,2:11.860
26,26,Raul BoeselBOE,Ligier Ford,2:12.310
