Pos,No,Driver,Car,Time,Gap,Laps
1,22,Jenson ButtonBUT,Brawn Mercedes,1:21.799,,21
2,9,Jarno TrulliTRU,Toyota,1:22.154,+0.355s,30
3,5,Robert KubicaKUB,Sauber BMW,1:22.221,+0.422s,24
4,6,Nick HeidfeldHEI,Sauber BMW,1:22.658,+0.859s,14
5,17,Kazuki NakajimaNAK,Williams Toyota,1:22.659,+0.860s,24
6,16,Nico RosbergROS,Williams Toyota,1:22.667,+0.868s,26
7,8,Nelson PiquetPIQ,Renault,1:22.753,+0.954s,24
8,10,Timo GlockGLO,Toyota,1:22.828,+1.029s,29
9,3,Felipe MassaMAS,Ferrari,1:22.855,+1.056s,15
10,23,Rubens BarrichelloBAR,Brawn Mercedes,1:22.859,+1.060s,24
11,4,Kimi RäikkönenRAI,Ferrari,1:22.873,+1.074s,20
12,14,Mark WebberWEB,RBR Renault,1:22.934,+1.135s,25
13,15,Sebastian VettelVET,RBR Renault,1:22.959,+1.160s,24
14,1,Lewis HamiltonHAM,McLaren Mercedes,1:23.077,+1.278s,21
15,11,Sebastien BourdaisBOU,STR Ferrari,1:23.088,+1.289s,30
16,21,Giancarlo FisichellaFIS,Force India Mercedes,1:23.089,+1.290s,25
17,7,Fernando AlonsoALO,Renault,1:23.157,+1.358s,18
18,12,Sebastien BuemiBUE,STR Ferrari,1:23.185,+1.386s,31
19,2,Heikki KovalainenKOV,McLaren Mercedes,1:23.522,+1.723s,17
20,20,Adrian SutilSUT,Force India Mercedes,1:23.536,+1.737s,19
