Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Jackie StewartSTE,Tyrrell Ford,55,1:46:41.680,9
2,12,Francois  Cevert CEV,Tyrrell Ford,55,+28.120s,6
3,1,Emerson FittipaldiFIT,Lotus Ford,55,+34.070s,4
4,14,Jo SiffertSIF,BRM,55,+37.170s,3
5,20,Chris AmonAMO,Matra,55,+41.080s,2
6,2,Reine   WisellWIS,Lotus Ford,55,+76.020s,1
7,21,Jean-Pierre BeltoiseBEL,Matra,55,+76.930s,0
8,22,John SurteesSUR,Surtees Ford,55,+84.910s,0
9,10,Peter  Gethin GET,McLaren Ford,54,+1 lap,0
10,16,Howden  Ganley GAN,BRM,54,+1 lap,0
11,24,Rolf StommelenSTO,Surtees Ford,53,+2 laps,0
12,8,Tim   SchenkenSCH,Brabham Ford,50,DNF,0
13,34,Francois  Mazet MAZ,March Ford,50,+5 laps,0
NC,28,Max   JeanJEA,March Ford,46,+9 laps,0
NC,27,Henri PescaroloPES,March Ford,45,DNF,0
NC,7,Graham HillHIL,Brabham Ford,34,DNF,0
NC,19,Andrea de Adamich DEA,March Alfa Romeo,31,DNF,0
NC,15,Pedro RodriguezROD,BRM,27,DNF,0
NC,5,Clay RegazzoniREG,Ferrari,20,DNF,0
NC,17,Ronnie PetersonPET,March Alfa Romeo,19,DNF,0
NC,9,Denny HulmeHUL,McLaren Ford,16,DNF,0
NC,4,Jacky IckxICK,Ferrari,4,DNF,0
NC,18,Alex  Soler-Roig SOL,March Alfa Romeo,4,DNF,0
