Pos,No,Driver,Car,Time
1,2,Mark WebberWEB,Red Bull Racing Renault,1:14.381
2,8,Nico RosbergROS,Mercedes,1:14.448
3,4,Lewis HamiltonHAM,McLaren Mercedes,1:14.583
4,10,Romain GrosjeanGRO,Lotus Renault,1:14.639
5,5,Fernando AlonsoALO,Ferrari,1:14.948
6,7,Michael SchumacherMSC,Mercedes,1:14.301
7,6,Felipe MassaMAS,Ferrari,1:15.049
8,9,Kimi RäikkönenRAI,Lotus Renault,1:15.199
9,1,Sebastian VettelVET,Red Bull Racing Renault,
10,12,Nico HulkenbergHUL,Force India Mercedes,1:15.421
11,14,Kamui KobayashiKOB,Sauber Ferrari,1:15.508
12,3,Jenson ButtonBUT,McLaren Mercedes,1:15.536
13,19,Bruno SennaSEN,Williams Renault,1:15.709
14,11,Paul di RestaDIR,Force India Mercedes,1:15.718
15,16,Daniel RicciardoRIC,STR Ferrari,1:15.878
16,17,Jean-Eric VergneVER,STR Ferrari,1:16.885
17,20,Heikki KovalainenKOV,Caterham Renault,1:16.538
18,21,Vitaly PetrovPET,Caterham Renault,1:17.404
19,24,Timo GlockGLO,Marussia Cosworth,1:17.947
20,22,Pedro de la RosaDLR,HRT Cosworth,1:18.096
21,25,Charles PicPIC,Marussia Cosworth,1:18.476
22,23,Narain KarthikeyanKAR,HRT Cosworth,1:19.310
23,15,Sergio PerezPER,Sauber Ferrari,
24,18,Pastor MaldonadoMAL,Williams Renault,1:15.245
