Pos,No,Driver,Car,Time,Gap,Laps
1,2,Mark WebberWEB,Red Bull Racing Renault,1:21.550,,27
2,4,Lewis HamiltonHAM,McLaren Mercedes,1:21.643,+0.093s,17
3,1,Sebastian VettelVET,Red Bull Racing Renault,1:21.671,+0.121s,29
4,19,Bruno SennaSEN,Williams Renault,1:21.876,+0.326s,22
5,5,Fernando AlonsoALO,Ferrari,1:21.884,+0.334s,13
6,9,Kimi RäikkönenRAI,Lotus Renault,1:21.953,+0.403s,20
7,10,Romain GrosjeanGRO,Lotus Renault,1:22.110,+0.560s,24
8,6,Felipe MassaMAS,Ferrari,1:22.136,+0.586s,15
9,11,Paul di RestaDIR,Force India Mercedes,1:22.191,+0.641s,20
10,3,Jenson ButtonBUT,McLaren Mercedes,1:22.233,+0.683s,24
11,18,Pastor MaldonadoMAL,Williams Renault,1:22.381,+0.831s,21
12,14,Kamui KobayashiKOB,Sauber Ferrari,1:22.387,+0.837s,20
13,17,Jean-Eric VergneVER,STR Ferrari,1:22.492,+0.942s,26
14,12,Nico HulkenbergHUL,Force India Mercedes,1:22.530,+0.980s,25
15,15,Sergio PerezPER,Sauber Ferrari,1:22.597,+1.047s,23
16,16,Daniel RicciardoRIC,STR Ferrari,1:22.716,+1.166s,24
17,7,Michael SchumacherMSC,Mercedes,1:22.868,+1.318s,30
18,8,Nico RosbergROS,Mercedes,1:22.931,+1.381s,30
19,20,Heikki KovalainenKOV,Caterham Renault,1:24.036,+2.486s,20
20,21,Vitaly PetrovPET,Caterham Renault,1:24.547,+2.997s,18
21,25,Charles PicPIC,Marussia Cosworth,1:25.224,+3.674s,22
22,24,Timo GlockGLO,Marussia Cosworth,1:25.497,+3.947s,21
23,22,Pedro de la RosaDLR,HRT Cosworth,1:26.785,+5.235s,20
24,23,Narain KarthikeyanKAR,HRT Cosworth,1:26.898,+5.348s,26
