Pos,No,Driver,Car,Time,Gap,Laps
1,4,Lewis HamiltonHAM,McLaren Mercedes,1:42.130,,18
2,3,Jenson ButtonBUT,McLaren Mercedes,1:42.420,+0.290s,17
3,1,Sebastian VettelVET,Red Bull Racing Renault,1:42.614,+0.484s,7
4,2,Mark WebberWEB,Red Bull Racing Renault,1:42.743,+0.613s,18
5,12,Nico HulkenbergHUL,Force India Mercedes,1:42.750,+0.620s,19
6,10,Romain GrosjeanGRO,Lotus Renault,1:43.015,+0.885s,18
7,18,Pastor MaldonadoMAL,Williams Renault,1:43.064,+0.934s,19
8,5,Fernando AlonsoALO,Ferrari,1:43.133,+1.003s,15
9,9,Kimi RäikkönenRAI,Lotus Renault,1:43.184,+1.054s,22
10,11,Paul di RestaDIR,Force India Mercedes,1:43.338,+1.208s,19
11,6,Felipe MassaMAS,Ferrari,1:43.480,+1.350s,17
12,15,Sergio PerezPER,Sauber Ferrari,1:43.571,+1.441s,20
13,8,Nico RosbergROS,Mercedes,1:43.593,+1.463s,20
14,7,Michael SchumacherMSC,Mercedes,1:43.635,+1.505s,19
15,14,Kamui KobayashiKOB,Sauber Ferrari,1:44.010,+1.880s,22
16,17,Jean-Eric VergneVER,STR Ferrari,1:44.025,+1.895s,18
17,19,Bruno SennaSEN,Williams Renault,1:44.071,+1.941s,19
18,16,Daniel RicciardoRIC,STR Ferrari,1:44.149,+2.019s,19
19,20,Heikki KovalainenKOV,Caterham Renault,1:45.301,+3.171s,22
20,24,Timo GlockGLO,Marussia Cosworth,1:45.879,+3.749s,19
21,25,Charles PicPIC,Marussia Cosworth,1:46.036,+3.906s,19
22,21,Vitaly PetrovPET,Caterham Renault,1:46.261,+4.131s,22
23,22,Pedro de la RosaDLR,HRT Cosworth,1:46.554,+4.424s,20
24,23,Narain KarthikeyanKAR,HRT Cosworth,1:47.032,+4.902s,22
