Pos,No,Driver,Car,Time,Gap,Laps
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:14.442,,22
2,5,Fernando AlonsoALO,Ferrari,1:14.448,+0.006s,17
3,4,Lewis HamiltonHAM,McLaren Mercedes,1:14.712,+0.270s,19
4,2,Mark WebberWEB,Red Bull Racing Renault,1:14.724,+0.282s,21
5,18,Pastor MaldonadoMAL,Williams Renault,1:14.755,+0.313s,22
6,6,Felipe MassaMAS,Ferrari,1:14.767,+0.325s,21
7,7,Michael SchumacherMSC,Mercedes,1:14.796,+0.354s,19
8,10,Romain GrosjeanGRO,Lotus Renault,1:14.873,+0.431s,20
9,9,Kimi RäikkönenRAI,Lotus Renault,1:14.977,+0.535s,21
10,12,Nico HulkenbergHUL,Force India Mercedes,1:14.992,+0.550s,22
11,11,Paul di RestaDIR,Force India Mercedes,1:15.067,+0.625s,19
12,15,Sergio PerezPER,Sauber Ferrari,1:15.112,+0.670s,21
13,14,Kamui KobayashiKOB,Sauber Ferrari,1:15.126,+0.684s,24
14,19,Bruno SennaSEN,Williams Renault,1:15.237,+0.795s,22
15,3,Jenson ButtonBUT,McLaren Mercedes,1:15.327,+0.885s,22
16,16,Daniel RicciardoRIC,STR Ferrari,1:15.498,+1.056s,19
17,21,Vitaly PetrovPET,Caterham Renault,1:16.268,+1.826s,24
18,20,Heikki KovalainenKOV,Caterham Renault,1:16.545,+2.103s,20
19,22,Pedro de la RosaDLR,HRT Cosworth,1:17.705,+3.263s,21
20,24,Timo GlockGLO,Marussia Cosworth,1:17.974,+3.532s,23
21,23,Narain KarthikeyanKAR,HRT Cosworth,1:18.189,+3.747s,21
22,25,Charles PicPIC,Marussia Cosworth,1:18.684,+4.242s,23
23,17,Jean-Eric VergneVER,STR Ferrari,,,3
24,8,Nico RosbergROS,Mercedes,,,1
