Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,Ferrari,1:16.170,,16
2,77,Valtteri BottasBOT,Mercedes,1:16.229,+0.059s,17
3,7,Kimi RäikkönenRAI,Ferrari,1:16.373,+0.203s,16
4,44,Lewis HamiltonHAM,Mercedes,1:16.749,+0.579s,17
5,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:16.803,+0.633s,11
6,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:16.946,+0.776s,14
7,55,Carlos SainzSAI,Renault,1:17.754,+1.584s,17
8,27,Nico HulkenbergHUL,Renault,1:18.083,+1.913s,18
9,8,Romain GrosjeanGRO,Haas Ferrari,1:18.084,+1.914s,19
10,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:18.139,+1.969s,22
11,20,Kevin MagnussenMAG,Haas Ferrari,1:18.230,+2.060s,17
12,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:18.252,+2.082s,19
13,16,Charles LeclercLEC,Sauber Ferrari,1:18.376,+2.206s,19
14,14,Fernando AlonsoALO,McLaren Renault,1:18.467,+2.297s,15
15,31,Esteban OconOCO,Force India Mercedes,1:18.512,+2.342s,20
16,35,Sergey SirotkinSIR,Williams Mercedes,1:18.630,+2.460s,17
17,2,Stoffel VandoorneVAN,McLaren Renault,1:18.789,+2.619s,14
18,9,Marcus EricssonERI,Sauber Ferrari,1:18.842,+2.672s,18
19,11,Sergio PerezPER,Force India Mercedes,1:18.962,+2.792s,18
20,18,Lance StrollSTR,Williams Mercedes,1:19.132,+2.962s,20
