Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,Ferrari,1:26.067,,15
2,7,Kimi RäikkönenRAI,Ferrari,1:28.499,+2.432s,13
3,9,Marcus EricssonERI,Sauber Ferrari,1:28.890,+2.823s,14
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:31.680,+5.613s,8
5,55,Carlos SainzSAI,Renault,1:33.172,+7.105s,11
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:34.043,+7.976s,14
7,77,Valtteri BottasBOT,Mercedes,1:34.174,+8.107s,14
8,44,Lewis HamiltonHAM,Mercedes,1:34.225,+8.158s,7
9,2,Stoffel VandoorneVAN,McLaren Renault,1:34.233,+8.166s,15
10,14,Fernando AlonsoALO,McLaren Renault,1:34.298,+8.231s,13
11,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:34.990,+8.923s,16
12,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:35.438,+9.371s,16
13,35,Sergey SirotkinSIR,Williams Mercedes,1:35.589,+9.522s,16
14,18,Lance StrollSTR,Williams Mercedes,1:35.828,+9.761s,8
15,8,Romain GrosjeanGRO,Haas Ferrari,1:36.171,+10.104s,6
16,16,Charles LeclercLEC,Sauber Ferrari,1:36.448,+10.381s,12
17,20,Kevin MagnussenMAG,Haas Ferrari,1:36.807,+10.740s,7
18,27,Nico HulkenbergHUL,Renault,1:38.482,+12.415s,8
19,31,Esteban OconOCO,Force India Mercedes,,,1
20,11,Sergio PerezPER,Force India Mercedes,,,1
