Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:29.599,,13
2,5,Sebastian VettelVET,Ferrari,1:29.715,+0.116s,14
3,7,Kimi RäikkönenRAI,Ferrari,1:30.054,+0.455s,13
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:30.304,+0.705s,13
5,77,Valtteri BottasBOT,Mercedes,1:30.422,+0.823s,13
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:30.474,+0.875s,10
7,31,Esteban OconOCO,Force India Mercedes,1:31.088,+1.489s,12
8,11,Sergio PerezPER,Force India Mercedes,1:31.483,+1.884s,12
9,55,Carlos SainzSAI,Renault,1:31.513,+1.914s,14
10,20,Kevin MagnussenMAG,Haas Ferrari,1:31.521,+1.922s,13
11,8,Romain GrosjeanGRO,Haas Ferrari,1:31.636,+2.037s,14
12,16,Charles LeclercLEC,Sauber Ferrari,1:31.760,+2.161s,14
13,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:32.030,+2.431s,13
14,18,Lance StrollSTR,Williams Mercedes,1:32.201,+2.602s,14
15,27,Nico HulkenbergHUL,Renault,1:32.224,+2.625s,12
16,9,Marcus EricssonERI,Sauber Ferrari,1:32.442,+2.843s,10
17,14,Fernando AlonsoALO,McLaren Renault,1:32.608,+3.009s,14
18,35,Sergey SirotkinSIR,Williams Mercedes,1:32.631,+3.032s,14
19,2,Stoffel VandoorneVAN,McLaren Renault,1:33.034,+3.435s,13
20,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:33.105,+3.506s,10
