Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:17.281,,15
2,77,Valtteri BottasBOT,Mercedes,1:17.294,+0.013s,19
3,5,Sebastian VettelVET,Ferrari,1:17.550,+0.269s,16
4,7,Kimi RäikkönenRAI,Ferrari,1:17.581,+0.300s,17
5,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:17.981,+0.700s,16
6,20,Kevin MagnussenMAG,Haas Ferrari,1:18.357,+1.076s,15
7,8,Romain GrosjeanGRO,Haas Ferrari,1:18.706,+1.425s,16
8,55,Carlos SainzSAI,Renault,1:18.783,+1.502s,16
9,14,Fernando AlonsoALO,McLaren Renault,1:18.847,+1.566s,14
10,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:18.886,+1.605s,17
11,27,Nico HulkenbergHUL,Renault,1:18.905,+1.624s,16
12,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:19.013,+1.732s,5
13,31,Esteban OconOCO,Force India Mercedes,1:19.121,+1.840s,20
14,2,Stoffel VandoorneVAN,McLaren Renault,1:19.236,+1.955s,17
15,16,Charles LeclercLEC,Sauber Ferrari,1:19.292,+2.011s,19
16,11,Sergio PerezPER,Force India Mercedes,1:19.376,+2.095s,17
17,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:19.428,+2.147s,23
18,9,Marcus EricssonERI,Sauber Ferrari,1:19.744,+2.463s,17
19,18,Lance StrollSTR,Williams Mercedes,1:19.900,+2.619s,15
20,35,Sergey SirotkinSIR,Williams Mercedes,1:19.909,+2.628s,13
