Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Pedro RodriguezROD,BRM,28,1:38:09.900,9
2,10,Chris AmonAMO,March Ford,28,+1.100s,6
3,25,Jean-Pierre BeltoiseBEL,Matra,28,+103.700s,4
4,28,Ignazio  Giunti GIU,Ferrari,28,+158.500s,3
5,19,Rolf StommelenSTO,Brabham Ford,28,+201.800s,2
6,26,Henri PescaroloPES,Matra,27,DNF,1
7,9,Jo SiffertSIF,March Ford,26,DNF,0
8,27,Jacky IckxICK,Ferrari,26,+2 laps,0
NC,14,Ronnie PetersonPET,March Ford,20,+8 laps,0
NC,18,Jack BrabhamBRA,Brabham Ford,19,DNF,0
NC,23,Graham HillHIL,Lotus Ford,19,DNF,0
NC,11,Jackie StewartSTE,March Ford,14,DNF,0
NC,21,John   MilesMIL,Lotus Ford,13,DNF,0
NC,20,Jochen RindtRIN,Lotus Ford,10,DNF,0
NC,2,Jackie OliverOLI,BRM,7,DNF,0
NC,7,Piers   CourageCOU,De Tomaso Ford,4,DNF,0
NC,8,Derek BellBEL,Brabham Ford,1,DNF,0
