Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Jochen RindtRIN,Lotus Ford,80,1:57:02.000,9
2,17,Jack BrabhamBRA,Brabham Ford,80,+32.900s,6
3,9,Denny HulmeHUL,McLaren Ford,80,+54.400s,4
4,4,Clay RegazzoniREG,Ferrari,80,+54.800s,3
5,16,Chris AmonAMO,March Ford,79,+1 lap,2
6,14,Graham HillHIL,Lotus Ford,79,+1 lap,1
7,2,Francois  Cevert CEV,March Ford,79,+1 lap,0
8,28,Emerson FittipaldiFIT,Lotus Ford,78,+2 laps,0
9,27,Ronnie PetersonPET,March Ford,72,+8 laps,0
NC,29,Pete  Lovely LOV,Lotus Ford,69,+11 laps,0
NC,10,Dan GurneyGUR,McLaren Ford,60,DNF,0
NC,22,Pedro RodriguezROD,BRM,58,DNF,0
NC,23,Jackie OliverOLI,BRM,54,DNF,0
NC,1,Jackie StewartSTE,March Ford,52,DNF,0
NC,20,John SurteesSUR,Surtees Ford,51,DNF,0
NC,8,Henri PescaroloPES,Matra,41,DNF,0
NC,7,Jean-Pierre BeltoiseBEL,Matra,24,DNF,0
NC,26,Mario AndrettiAND,March Ford,21,DNF,0
NC,15,Jo SiffertSIF,March Ford,19,DNF,0
NC,6,John   MilesMIL,Lotus Ford,15,DNF,0
NC,24,George EatonEAT,BRM,10,DNF,0
NC,3,Jacky IckxICK,Ferrari,6,DNF,0
