Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Jochen RindtRIN,Lotus Ford,50,1:42:00.300,9
2,10,Jacky IckxICK,Ferrari,50,+0.700s,6
3,4,Denny HulmeHUL,McLaren Ford,50,+81.800s,4
4,17,Emerson FittipaldiFIT,Lotus Ford,50,+115.100s,3
5,21,Rolf StommelenSTO,Brabham Ford,49,+1 lap,2
6,14,Henri PescaroloPES,Matra,49,+1 lap,1
7,23,Francois  Cevert CEV,March Ford,49,+1 lap,0
8,12,Jo SiffertSIF,March Ford,47,DNF,0
9,7,John SurteesSUR,Surtees Ford,46,DNF,0
NC,9,Graham HillHIL,Lotus Ford,37,DNF,0
NC,5,Chris AmonAMO,March Ford,34,DNF,0
NC,15,Clay RegazzoniREG,Ferrari,30,DNF,0
NC,16,John   MilesMIL,Lotus Ford,24,DNF,0
NC,1,Jackie StewartSTE,March Ford,20,DNF,0
NC,11,Mario AndrettiAND,March Ford,15,DNF,0
NC,22,Ronnie PetersonPET,March Ford,11,DNF,0
NC,6,Pedro RodriguezROD,BRM,7,DNF,0
NC,18,Jackie OliverOLI,BRM,5,DNF,0
NC,3,Jack BrabhamBRA,Brabham Ford,4,DNF,0
NC,8,Jean-Pierre BeltoiseBEL,Matra,4,DNF,0
NC,24,Peter  Gethin GET,McLaren Ford,3,DNF,0
