Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Jochen RindtRIN,Lotus Ford,38,1:55:57.000,9
2,14,Chris AmonAMO,March Ford,38,+7.610s,6
3,23,Jack BrabhamBRA,Brabham Ford,38,+44.830s,4
4,19,Denny HulmeHUL,McLaren Ford,38,+45.660s,3
5,20,Henri PescaroloPES,Matra,38,+79.420s,2
6,17,Dan GurneyGUR,McLaren Ford,38,+79.650s,1
7,22,Rolf StommelenSTO,Brabham Ford,38,+140.160s,0
8,7,John   MilesMIL,Lotus Ford,38,+167.170s,0
9,1,Jackie StewartSTE,March Ford,38,+189.610s,0
10,8,Graham HillHIL,Lotus Ford,37,+1 lap,0
11,2,Francois  Cevert CEV,March Ford,37,+1 lap,0
12,4,George EatonEAT,BRM,36,+2 laps,0
13,21,Jean-Pierre BeltoiseBEL,Matra,35,DNF,0
14,11,Ignazio  Giunti GIU,Ferrari,35,+3 laps,0
NC,16,Andrea de Adamich DEA,McLaren Alfa Romeo,29,+9 laps,0
NC,12,Jo SiffertSIF,March Ford,23,DNF,0
NC,18,Ronnie PetersonPET,March Ford,17,DNF,0
NC,10,Jacky IckxICK,Ferrari,16,DNF,0
NC,3,Pedro RodriguezROD,BRM,6,DNF,0
NC,5,Jackie OliverOLI,BRM,5,DNF,0
