Pos,No,Driver,Car,Time
1,5,Jim ClarkCLA,Lotus Climax,1:25.300
2,6,Graham HillHIL,Lotus Climax,1:26.000
3,1,Jack BrabhamBRA,Brabham Repco,1:26.200
4,2,Denny HulmeHUL,Brabham Repco,1:26.300
5,9,Dan GurneyGUR,Eagle Climax,1:26.400
6,8,Chris AmonAMO,Ferrari,1:26.900
7,7,John SurteesSUR,Honda,1:27.200
8,11,Jochen RindtRIN,Cooper Maserati,1:27.400
9,12,Pedro RodriguezROD,Cooper Maserati,1:27.900
10,10,Bruce McLarenMCL,Eagle Climax,1:28.100
11,4,Mike SpenceSPE,BRM,1:28.300
12,3,Jackie StewartSTE,BRM,1:28.700
13,15,Chris   IrwinIRW,Lotus BRM,1:29.600
14,20,David   HobbsHOB,BRM,1:30.100
15,14,Alan  Rees REE,Cooper Maserati,1:30.300
16,16,Piers   CourageCOU,Lotus BRM,1:30.400
17,19,Bob AndersonAND,Brabham Climax,1:30.700
18,17,Jo SiffertSIF,Cooper Maserati,1:31.000
19,23,Jo BonnierBON,Cooper Maserati,1:32.000
20,22,Silvio  Moser MOS,Cooper ATS,1:32.900
21,18,Guy  Ligier LIG,Cooper Maserati,1:34.800
