Pos,No,Driver,Car,Time
1,1,Juan Manuel FangioFAN,Lanica Ferrari,9:51.200
2,2,Peter CollinsCOL,Lanica Ferrari,9:51.500
3,3,Eugenio CastellottiCAS,Lanica Ferrari,9:54.400
4,7,Stirling MossMOS,Maserati,10:03.400
5,4,Luigi MussoMUS,Lanica Ferrari,10:20.300
7,8,Umberto  MaglioliMAG,Maserati,10:23.500
8,6,Jean BehraBEH,Maserati,10:31.600
9,16,Roy SalvadoriSAL,Maserati,10:32.400
10,5,Alfonso de Portago DEP,Lanica Ferrari,10:37.100
11,21,Bruce  Halford HAL,Maserati,11:04.100
12,12,Harry SchellSCH,Maserati,11:16.500
13,19,Horace  Gould GOU,Maserati,11:33.200
14,15,Louis  RosierROS,Maserati,11:39.000
15,10,Robert  ManzonMAN,Gordini,11:55.800
16,20,Paco  GodiaGOD,Maserati,11:57.600
17,14,Giorgio  Scarlatti SCA,Maserati,13:05.200
19,22,Ottorino  Volonterio VOL,Maserati,14:17.100
20,18,Luigi  VilloresiVIL,Maserati,
21,11,Andre  Milhoux MIL,Gordini,
