Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:37.627,,19
2,77,Valtteri BottasBOT,Mercedes,1:37.900,+0.273s,21
3,7,Kimi RäikkönenRAI,Ferrari,1:38.157,+0.530s,22
4,5,Sebastian VettelVET,Ferrari,1:38.174,+0.547s,22
5,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:38.340,+0.713s,16
6,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:38.587,+0.960s,14
7,14,Fernando AlonsoALO,McLaren Honda,1:39.155,+1.528s,15
8,2,Stoffel VandoorneVAN,McLaren Honda,1:39.277,+1.650s,18
9,55,Carlos SainzSAI,Renault,1:39.340,+1.713s,15
10,11,Sergio PerezPER,Force India Mercedes,1:39.367,+1.740s,19
11,19,Felipe MassaMAS,Williams Mercedes,1:39.383,+1.756s,16
12,27,Nico HulkenbergHUL,Renault,1:39.396,+1.769s,18
13,31,Esteban OconOCO,Force India Mercedes,1:39.500,+1.873s,18
14,20,Kevin MagnussenMAG,Haas Ferrari,1:39.831,+2.204s,19
15,8,Romain GrosjeanGRO,Haas Ferrari,1:40.079,+2.452s,19
16,94,Pascal WehrleinWEH,Sauber Ferrari,1:40.307,+2.680s,20
17,18,Lance StrollSTR,Williams Mercedes,1:40.572,+2.945s,16
18,10,Pierre GaslyGAS,Toro Rosso,1:40.737,+3.110s,21
19,9,Marcus EricssonERI,Sauber Ferrari,1:40.789,+3.162s,21
20,28,Brendon HartleyHAR,Toro Rosso,1:40.883,+3.256s,23
