Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:28.063,,18
2,5,Sebastian VettelVET,Ferrari,1:28.095,+0.032s,14
3,77,Valtteri BottasBOT,Mercedes,1:28.137,+0.074s,20
4,7,Kimi RäikkönenRAI,Ferrari,1:28.732,+0.669s,15
5,27,Nico HulkenbergHUL,Renault,1:29.480,+1.417s,14
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:29.612,+1.549s,15
7,8,Romain GrosjeanGRO,Haas Ferrari,1:29.819,+1.756s,14
8,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:29.904,+1.841s,13
9,19,Felipe MassaMAS,Williams Mercedes,1:29.959,+1.896s,19
10,2,Stoffel VandoorneVAN,McLaren Honda,1:30.088,+2.025s,19
11,14,Fernando AlonsoALO,McLaren Honda,1:30.138,+2.075s,17
12,31,Esteban OconOCO,Force India Mercedes,1:30.172,+2.109s,19
13,20,Kevin MagnussenMAG,Haas Ferrari,1:30.270,+2.207s,15
14,30,Jolyon PalmerPAL,Renault,1:30.302,+2.239s,16
15,11,Sergio PerezPER,Force India Mercedes,1:30.416,+2.353s,16
16,26,Daniil KvyatKVY,Toro Rosso,1:30.504,+2.441s,20
17,55,Carlos SainzSAI,Toro Rosso,1:30.515,+2.452s,19
18,94,Pascal WehrleinWEH,Sauber Ferrari,1:30.621,+2.558s,24
19,9,Marcus EricssonERI,Sauber Ferrari,1:30.630,+2.567s,24
20,18,Lance StrollSTR,Williams Mercedes,1:31.358,+3.295s,18
