Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:32.194,,8
2,44,Lewis HamiltonHAM,Mercedes,1:32.304,+0.110s,10
3,5,Sebastian VettelVET,Ferrari,1:32.750,+0.556s,10
4,77,Valtteri BottasBOT,Mercedes,1:32.754,+0.560s,13
5,7,Kimi RäikkönenRAI,Ferrari,1:32.785,+0.591s,9
6,19,Felipe MassaMAS,Williams Mercedes,1:32.801,+0.607s,12
7,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:32.809,+0.615s,8
8,27,Nico HulkenbergHUL,Renault,1:32.933,+0.739s,9
9,55,Carlos SainzSAI,Toro Rosso,1:33.604,+1.410s,18
10,26,Daniil KvyatKVY,Toro Rosso,1:33.744,+1.550s,11
11,11,Sergio PerezPER,Force India Mercedes,1:33.916,+1.722s,14
12,14,Fernando AlonsoALO,McLaren Honda,1:33.922,+1.728s,10
13,94,Pascal WehrleinWEH,Sauber Ferrari,1:33.947,+1.753s,15
14,18,Lance StrollSTR,Williams Mercedes,1:33.965,+1.771s,15
15,2,Stoffel VandoorneVAN,McLaren Honda,1:34.027,+1.833s,15
16,31,Esteban OconOCO,Force India Mercedes,1:34.064,+1.870s,17
17,20,Kevin MagnussenMAG,Haas Ferrari,1:34.198,+2.004s,13
18,8,Romain GrosjeanGRO,Haas Ferrari,1:34.205,+2.011s,14
19,9,Marcus EricssonERI,Sauber Ferrari,1:34.268,+2.074s,15
20,30,Jolyon PalmerPAL,Renault,1:34.417,+2.223s,11
