Pos,No,Driver,Car,Time,Gap,Laps
1,7,Kimi RäikkönenRAI,Ferrari,1:43.916,,17
2,5,Sebastian VettelVET,Ferrari,1:44.113,+0.197s,15
3,44,Lewis HamiltonHAM,Mercedes,1:44.114,+0.198s,11
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:45.034,+1.118s,13
5,77,Valtteri BottasBOT,Mercedes,1:45.230,+1.314s,18
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:45.286,+1.370s,18
7,30,Jolyon PalmerPAL,Renault,1:45.491,+1.575s,11
8,11,Sergio PerezPER,Force India Mercedes,1:45.857,+1.941s,14
9,55,Carlos SainzSAI,Toro Rosso,1:45.942,+2.026s,18
10,14,Fernando AlonsoALO,McLaren Honda,1:46.060,+2.144s,12
11,27,Nico HulkenbergHUL,Renault,1:46.064,+2.148s,11
12,31,Esteban OconOCO,Force India Mercedes,1:46.179,+2.263s,14
13,8,Romain GrosjeanGRO,Haas Ferrari,1:46.196,+2.280s,14
14,2,Stoffel VandoorneVAN,McLaren Honda,1:46.300,+2.384s,14
15,18,Lance StrollSTR,Williams Mercedes,1:46.620,+2.704s,18
16,19,Felipe MassaMAS,Williams Mercedes,1:46.667,+2.751s,22
17,20,Kevin MagnussenMAG,Haas Ferrari,1:46.690,+2.774s,13
18,26,Daniil KvyatKVY,Toro Rosso,1:47.903,+3.987s,7
19,94,Pascal WehrleinWEH,Sauber Ferrari,1:48.296,+4.380s,17
20,9,Marcus EricssonERI,Sauber Ferrari,1:48.300,+4.384s,6
