Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:34.478,,15
2,5,Sebastian VettelVET,Ferrari,1:34.570,+0.092s,19
3,77,Valtteri BottasBOT,Mercedes,1:34.692,+0.214s,17
4,7,Kimi RäikkönenRAI,Ferrari,1:34.755,+0.277s,17
5,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:35.103,+0.625s,14
6,19,Felipe MassaMAS,Williams Mercedes,1:35.346,+0.868s,11
7,27,Nico HulkenbergHUL,Renault,1:35.608,+1.130s,21
8,55,Carlos SainzSAI,Renault,1:35.650,+1.172s,16
9,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:35.723,+1.245s,17
10,11,Sergio PerezPER,Force India Mercedes,1:35.802,+1.324s,16
11,31,Esteban OconOCO,Force India Mercedes,1:35.965,+1.487s,17
12,18,Lance StrollSTR,Williams Mercedes,1:36.118,+1.640s,12
13,14,Fernando AlonsoALO,McLaren Honda,1:36.239,+1.761s,15
14,2,Stoffel VandoorneVAN,McLaren Honda,1:36.599,+2.121s,14
15,39,Brendon HartleyHAR,Toro Rosso,1:36.818,+2.340s,26
16,20,Kevin MagnussenMAG,Haas Ferrari,1:37.271,+2.793s,16
17,9,Marcus EricssonERI,Sauber Ferrari,1:37.319,+2.841s,17
18,94,Pascal WehrleinWEH,Sauber Ferrari,1:37.807,+3.329s,15
19,8,Romain GrosjeanGRO,Haas Ferrari,1:37.891,+3.413s,9
20,26,Daniil KvyatKVY,Toro Rosso,1:38.500,+4.022s,6
