Pos,No,Driver,Car,Time,Gap,Laps
1,3,Daniel RicciardoRIC,RB Honda RBPT,1:32.869,,23
2,4,Lando NorrisNOR,McLaren Mercedes,1:32.901,+0.032s,25
3,81,Oscar PiastriPIA,McLaren Mercedes,1:33.113,+0.244s,25
4,22,Yuki TsunodaTSU,RB Honda RBPT,1:33.183,+0.314s,24
5,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:33.193,+0.324s,20
6,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:33.238,+0.369s,21
7,63,George RussellRUS,Mercedes,1:33.251,+0.382s,25
8,16,Charles LeclercLEC,Ferrari,1:33.268,+0.399s,24
9,44,Lewis HamiltonHAM,Mercedes,1:33.302,+0.433s,22
10,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:33.354,+0.485s,21
11,55,Carlos SainzSAI,Ferrari,1:33.385,+0.516s,26
12,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:33.413,+0.544s,24
13,23,Alexander AlbonALB,Williams Mercedes,1:33.583,+0.714s,17
14,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:33.868,+0.999s,20
15,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:33.923,+1.054s,16
16,2,Logan SargeantSAR,Williams Mercedes,1:34.213,+1.344s,19
17,31,Esteban OconOCO,Alpine Renault,1:34.807,+1.938s,21
18,10,Pierre GaslyGAS,Alpine Renault,1:35.144,+2.275s,24
19,20,Kevin MagnussenMAG,Haas Ferrari,1:37.477,+4.608s,25
20,27,Nico HulkenbergHUL,Haas Ferrari,1:37.938,+5.069s,27
