Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:30.056,,18
2,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:30.237,+0.181s,18
3,55,Carlos SainzSAI,Ferrari,1:30.269,+0.213s,20
4,63,George RussellRUS,Mercedes,1:30.530,+0.474s,18
5,44,Lewis HamiltonHAM,Mercedes,1:30.543,+0.487s,23
6,16,Charles LeclercLEC,Ferrari,1:30.558,+0.502s,18
7,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:30.599,+0.543s,20
8,81,Oscar PiastriPIA,McLaren Mercedes,1:31.165,+1.109s,23
9,22,Yuki TsunodaTSU,RB Honda RBPT,1:31.230,+1.174s,20
10,4,Lando NorrisNOR,McLaren Mercedes,1:31.240,+1.184s,22
11,31,Esteban OconOCO,Alpine Renault,1:31.935,+1.879s,19
12,23,Alexander AlbonALB,Williams Mercedes,1:31.943,+1.887s,18
13,27,Nico HulkenbergHUL,Haas Ferrari,1:31.958,+1.902s,19
14,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:32.054,+1.998s,17
15,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:32.055,+1.999s,17
16,40,Ayumu IwasaIWA,RB Honda RBPT,1:32.103,+2.047s,22
17,10,Pierre GaslyGAS,Alpine Renault,1:32.277,+2.221s,23
18,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:32.638,+2.582s,18
19,20,Kevin MagnussenMAG,Haas Ferrari,1:32.803,+2.747s,21
20,2,Logan SargeantSAR,Williams Mercedes,1:33.204,+3.148s,10
