Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:21.676,,19
2,16,Charles LeclercLEC,Ferrari,1:21.904,+0.228s,23
3,4,Lando NorrisNOR,McLaren Mercedes,1:21.917,+0.241s,26
4,55,Carlos SainzSAI,Ferrari,1:22.126,+0.450s,24
5,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:22.127,+0.451s,21
6,81,Oscar PiastriPIA,McLaren Mercedes,1:22.199,+0.523s,23
7,44,Lewis HamiltonHAM,Mercedes,1:22.214,+0.538s,24
8,23,Alexander AlbonALB,Williams Mercedes,1:22.220,+0.544s,24
9,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:22.311,+0.635s,21
10,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:22.315,+0.639s,18
11,20,Kevin MagnussenMAG,Haas Ferrari,1:22.572,+0.896s,22
12,3,Daniel RicciardoRIC,RB Honda RBPT,1:22.605,+0.929s,21
13,22,Yuki TsunodaTSU,RB Honda RBPT,1:22.714,+1.038s,23
14,10,Pierre GaslyGAS,Alpine Renault,1:22.763,+1.087s,22
15,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:22.854,+1.178s,22
16,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:22.864,+1.188s,21
17,43,Franco ColapintoCOL,Williams Mercedes,1:22.880,+1.204s,23
18,31,Esteban OconOCO,Alpine Renault,1:22.880,+1.204s,21
19,27,Nico HulkenbergHUL,Haas Ferrari,1:23.157,+1.481s,23
20,12,Andrea Kimi AntonelliANT,Mercedes,1:23.955,+2.279s,5
