Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:43.372,,23
2,81,Oscar PiastriPIA,McLaren Mercedes,1:43.903,+0.531s,24
3,23,Alexander AlbonALB,Williams Mercedes,1:44.099,+0.727s,21
4,63,George RussellRUS,Mercedes,1:44.225,+0.853s,23
5,44,Lewis HamiltonHAM,Mercedes,1:44.279,+0.907s,21
6,16,Charles LeclercLEC,Ferrari,1:44.306,+0.934s,25
7,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:44.329,+0.957s,22
8,4,Lando NorrisNOR,McLaren Mercedes,1:44.415,+1.043s,24
9,55,Carlos SainzSAI,Ferrari,1:44.574,+1.202s,24
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:44.699,+1.327s,20
11,10,Pierre GaslyGAS,Alpine Renault,1:44.833,+1.461s,22
12,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:44.921,+1.549s,19
13,3,Daniel RicciardoRIC,RB Honda RBPT,1:44.950,+1.578s,23
14,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:45.155,+1.783s,21
15,2,Logan SargeantSAR,Williams Mercedes,1:45.311,+1.939s,20
16,22,Yuki TsunodaTSU,RB Honda RBPT,1:45.564,+2.192s,23
17,27,Nico HulkenbergHUL,Haas Ferrari,1:45.645,+2.273s,19
18,20,Kevin MagnussenMAG,Haas Ferrari,1:45.812,+2.440s,19
19,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:45.995,+2.623s,23
20,31,Esteban OconOCO,Alpine Renault,,,1
