Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:12.169,,35
2,81,Oscar PiastriPIA,McLaren Mercedes,1:12.198,+0.029s,31
3,63,George RussellRUS,Mercedes,1:12.295,+0.126s,35
4,4,Lando NorrisNOR,McLaren Mercedes,1:12.396,+0.227s,33
5,16,Charles LeclercLEC,Ferrari,1:12.397,+0.228s,33
6,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:12.775,+0.606s,26
7,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:12.789,+0.620s,26
8,22,Yuki TsunodaTSU,RB Honda RBPT,1:12.875,+0.706s,34
9,3,Daniel RicciardoRIC,RB Honda RBPT,1:12.901,+0.732s,36
10,55,Carlos SainzSAI,Ferrari,1:12.954,+0.785s,35
11,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:12.984,+0.815s,29
12,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:13.229,+1.060s,29
13,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:13.248,+1.079s,28
14,20,Kevin MagnussenMAG,Haas Ferrari,1:13.390,+1.221s,33
15,23,Alexander AlbonALB,Williams Mercedes,1:13.425,+1.256s,34
16,27,Nico HulkenbergHUL,Haas Ferrari,1:13.576,+1.407s,34
17,2,Logan SargeantSAR,Williams Mercedes,1:14.150,+1.981s,36
18,31,Esteban OconOCO,Alpine Renault,1:14.159,+1.990s,33
19,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:14.570,+2.401s,30
20,10,Pierre GaslyGAS,Alpine Renault,1:15.574,+3.405s,10
