Pos,No,Driver,Car,Laps,Time/retired,Pts
1,0,Damon HillHIL,Williams Renault,65,1:36:14.374,10
2,5,Michael SchumacherMSC,Benetton Ford,65,+24.166s,6
3,4,Mark BlundellBLU,Tyrrell Yamaha,65,+86.969s,4
4,27,Jean AlesiALE,Ferrari,64,+1 lap,3
5,23,Pierluigi MartiniMAR,Minardi Ford,64,+1 lap,2
6,15,Eddie IrvineIRV,Jordan Hart,64,+1 lap,1
7,26,Olivier PanisPAN,Ligier Renault,63,+2 laps,0
8,25,Eric BernardBER,Ligier Renault,62,+3 laps,0
9,11,Alessandro ZanardiZAN,Lotus Mugen Honda,62,+3 laps,0
10,31,David BrabhamBRA,Simtek Ford,61,+4 laps,0
11,8,Martin BrundleBRU,McLaren Peugeot,59,DNF,0
NC,6,Jyrki JarvilehtoJAR,Benetton Ford,53,DNF,0
NC,7,Mika HakkinenHAK,McLaren Peugeot,48,DNF,0
NC,12,Johnny HerbertHER,Lotus Mugen Honda,41,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,39,DNF,0
NC,9,Christian FittipaldiFIT,Footwork Ford,35,DNF,0
NC,2,David CoulthardCOU,Williams Renault,32,DNF,0
NC,34,Bertrand GachotGAC,Pacific Ilmor,32,DNF,0
NC,28,Gerhard BergerBER,Ferrari,27,DNF,0
NC,10,Gianni MorbidelliMOR,Footwork Ford,24,DNF,0
NC,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,21,DNF,0
NC,20,Erik ComasCOM,Larrousse Ford,19,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,16,DNF,0
NC,24,Michele AlboretoALB,Minardi Ford,4,DNF,0
NC,33,Paul BelmondoBEL,Pacific Ilmor,2,DNF,0
NC,19,Olivier BerettaBER,Larrousse Ford,0,DNF,0
