Pos,No,Driver,Car,Laps,Time/retired,Pts
1,0,Damon HillHIL,Williams Renault,50,1:55:53.532,10
2,5,Michael SchumacherMSC,Benetton Ford,50,+3.365s,6
3,27,Jean AlesiALE,Ferrari,50,+52.045s,4
4,2,Nigel MansellMAN,Williams Renault,50,+56.074s,3
5,15,Eddie IrvineIRV,Jordan Hart,50,+102.107s,2
6,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,50,+119.863s,1
7,7,Mika HakkinenHAK,McLaren Peugeot,50,+122.985s,0
8,9,Christian FittipaldiFIT,Footwork Ford,49,+1 lap,0
9,20,Erik ComasCOM,Larrousse Ford,49,+1 lap,0
10,11,Mika SaloSAL,Lotus Mugen Honda,49,+1 lap,0
11,26,Olivier PanisPAN,Ligier Renault,49,+1 lap,0
12,31,David BrabhamBRA,Simtek Ford,48,+2 laps,0
13,12,Alessandro ZanardiZAN,Lotus Mugen Honda,48,+2 laps,0
NC,4,Mark BlundellBLU,Tyrrell Yamaha,26,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,16,DNF,0
NC,8,Martin BrundleBRU,McLaren Peugeot,13,DNF,0
NC,10,Gianni MorbidelliMOR,Footwork Ford,13,DNF,0
NC,28,Gerhard BergerBER,Ferrari,10,DNF,0
NC,25,Franck LagorceLAG,Ligier Renault,10,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,10,DNF,0
NC,24,Michele AlboretoALB,Minardi Ford,10,DNF,0
NC,6,Johnny HerbertHER,Benetton Ford,3,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,3,DNF,0
NC,32,Taki InoueINO,Simtek Ford,3,DNF,0
NC,19,Hideki NodaNOD,Larrousse Ford,0,DNF,0
NC,29,Jyrki JarvilehtoJAR,Sauber Mercedes,0,DNF,0
